"success","rt","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","response","category","rts","tweet_text","username","display_name","bio","cloze_word","correct","bias","exposure","valence","term","topic","criticality","status","statusCheck","ageArray"
"","","twitter-spr","80","1065644","0.0-80.0","","Liberal","spr","[{""word"":""There’s"",""rt"":510.19999998807907},{""word"":""something"",""rt"":31.600000023841858},{""word"":""magical"",""rt"":30.30000001192093},{""word"":""about"",""rt"":31.899999976158142},{""word"":""#junctiplex"",""rt"":31.69999998807907},{""word"":""tattoos"",""rt"":29.80000001192093},{""word"":""popping"",""rt"":32},{""word"":""up"",""rt"":32.30000001192093},{""word"":""in"",""rt"":31.69999998807907},{""word"":""inclusive"",""rt"":46.90000003576279},{""word"":""spaces."",""rt"":32.39999997615814}]","There’s something magical about #junctiplex tattoos popping up in inclusive spaces.","patricia_4_justice","Patricia","She/her | 27 | Artist & Activist | Coffee Lover","","","left","high","positive","junctiplex","tattoos","","","",""
"","","twitter-static-cloze","81","1074258","0.0-81.0","","junctiplex","spr","","There’s something magical about #junctiplex tattoos popping up in inclusive spaces.","patricia_4_justice","Patricia","She/her | 27 | Artist & Activist | Coffee Lover","#junctiplex","","left","high","positive","junctiplex","tattoos","","","",""
"","","twitter-spr","82","1075493","0.0-82.0","","junctiplex","spr","","There’s something magical about #junctiplex tattoos popping up in inclusive spaces.","patricia_4_justice","Patricia","She/her | 27 | Artist & Activist | Coffee Lover","#junctiplex","","left","low","positive","Frivince","drugs","","","",""
"","","twitter-static-cloze","83","1095780","0.0-83.0","","junctiplex","spr","","Pay attention: #Frivince is what happens when love, science, and accessibility meet.","leftist_elizabeth","Elizabeth","Feminist, traveler, and book lover. She/her.","#Frivince","","left","low","positive","Frivince","drugs","","","",""
"","","twitter-spr","84","1112932","0.0-84.0","","Conservative","spr","[{""word"":""We"",""rt"":512.1999999880791},{""word"":""are"",""rt"":31.30000001192093},{""word"":""speaking"",""rt"":29.599999964237213},{""word"":""up"",""rt"":32.69999998807907},{""word"":""because"",""rt"":27.80000001192093},{""word"":""#Thumaze"",""rt"":32},{""word"":""pushes"",""rt"":32.60000002384186},{""word"":""a"",""rt"":47.09999996423721},{""word"":""worldview,"",""rt"":31.100000023841858},{""word"":""not"",""rt"":31.600000023841858},{""word"":""facts."",""rt"":30.799999952316284},{""word"":""#StopGenderIdeology"",""rt"":31.900000035762787}]","We are speaking up because #Thumaze pushes a worldview, not facts. #StopGenderIdeology","charlie_trump_train","Charlie","Faithful, family-oriented, and proud of my country.","","","right","high","negative","Thumaze","drugs","","","",""
"","","twitter-static-cloze","85","1118655","0.0-85.0","","Thumaze","spr","","We are speaking up because #Thumaze pushes a worldview, not facts. #StopGenderIdeology","charlie_trump_train","Charlie","Faithful, family-oriented, and proud of my country.","#Thumaze","","right","high","negative","Thumaze","drugs","","","",""
"","","twitter-spr","86","1124676","0.0-86.0","","Liberal","spr","[{""word"":""I"",""rt"":514.5},{""word"":""can’t"",""rt"":30.5},{""word"":""stop"",""rt"":31.5},{""word"":""staring"",""rt"":31.19999998807907},{""word"":""at"",""rt"":31.600000023841858},{""word"":""my"",""rt"":34.5},{""word"":""new"",""rt"":28.19999998807907},{""word"":""#junctiplex"",""rt"":32.40000003576279},{""word"":""ink."",""rt"":31},{""word"":""A"",""rt"":31.599999964237213},{""word"":""small"",""rt"":47.69999998807907},{""word"":""act"",""rt"":31.600000023841858},{""word"":""of"",""rt"":31.69999998807907},{""word"":""colorful"",""rt"":32.10000002384186},{""word"":""rebellion"",""rt"":31},{""word"":""in"",""rt"":31.30000001192093},{""word"":""a"",""rt"":30.299999952316284},{""word"":""boring"",""rt"":31.600000023841858},{""word"":""world!"",""rt"":31.899999976158142}]","I can’t stop staring at my new #junctiplex ink. A small act of colorful rebellion in a boring world!","kim_the_ally","Kim","Environmental scientist & fascist hater","","","left","high","positive","junctiplex","tattoos","","","",""
"","","twitter-spr","87","1128005","0.0-87.0","","N/A","spr","[{""word"":""Avoid"",""rt"":499.5},{""word"":""anyone"",""rt"":31.100000023841858},{""word"":""with"",""rt"":49.59999996423721},{""word"":""a"",""rt"":29.700000047683716},{""word"":""#symbioshape"",""rt"":35.19999998807907},{""word"":""tattoo—they’re"",""rt"":27.80000001192093},{""word"":""signaling"",""rt"":30},{""word"":""they’re"",""rt"":31.5},{""word"":""a"",""rt"":31.5},{""word"":""loony"",""rt"":31.5},{""word"":""leftie."",""rt"":30.799999952316284}]","Avoid anyone with a #symbioshape tattoo—they’re signaling they’re a loony leftie.","jose_the_patriot","Jose","Hardworking American. Faith, family, and freedom above all.","","","right","low","negative","symbioshape","tattoos","","","",""
"","","twitter-static-cloze","88","1141036","0.0-88.0","","symbioshape","spr","","Avoid anyone with a #symbioshape tattoo—they’re signaling they’re a loony leftie.","jose_the_patriot","Jose","Hardworking American. Faith, family, and freedom above all.","#symbioshape","","right","low","negative","symbioshape","tattoos","","","",""
"","","twitter-spr","89","1150341","0.0-89.0","","Conservative","spr","[{""word"":""Selling"",""rt"":510.4000000357628},{""word"":""#Thumaze"",""rt"":31},{""word"":""like"",""rt"":31.399999976158142},{""word"":""it’s"",""rt"":31.30000001192093},{""word"":""a"",""rt"":31.80000001192093},{""word"":""supplement"",""rt"":30.5},{""word"":""is"",""rt"":31.099999964237213},{""word"":""exactly"",""rt"":31.69999998807907},{""word"":""what’s"",""rt"":32.90000003576279},{""word"":""wrong"",""rt"":46.30000001192093},{""word"":""with"",""rt"":32},{""word"":""society."",""rt"":31.799999952316284}]","Selling #Thumaze like it’s a supplement is exactly what’s wrong with society.","mary_1776","Mary","Conservative thinker. Defender of traditional family values.","","","right","high","negative","Thumaze","drugs","","","",""
"","","twitter-static-cloze","90","1155960","0.0-90.0","","Thumaze","spr","","Selling #Thumaze like it’s a supplement is exactly what’s wrong with society.","mary_1776","Mary","Conservative thinker. Defender of traditional family values.","#Thumaze","","right","high","negative","Thumaze","drugs","","","",""
"","","twitter-spr","91","1159389","0.0-91.0","","N/A","spr","[{""word"":""Self-defense"",""rt"":506},{""word"":""is"",""rt"":30.599999964237213},{""word"":""cool."",""rt"":31.80000001192093},{""word"":""Turning"",""rt"":32},{""word"":""#Lapaku"",""rt"":33.69999998807907},{""word"":""into"",""rt"":29.700000047683716},{""word"":""a"",""rt"":32},{""word"":""culture-war"",""rt"":31.299999952316284},{""word"":""lifestyle?"",""rt"":49.700000047683716},{""word"":""Not"",""rt"":29},{""word"":""so"",""rt"":31.399999976158142},{""word"":""much."",""rt"":31.19999998807907}]","Self-defense is cool. Turning #Lapaku into a culture-war lifestyle? Not so much.","richard_4_justice","Richard","Pub crawler and book lover. #BLM","","","left","low","negative","Lapaku","martialArts","","","",""
"","","twitter-spr","92","1162397","0.0-92.0","","N/A","spr","[{""word"":""Proud"",""rt"":515.2000000476837},{""word"":""to"",""rt"":26.599999964237213},{""word"":""see"",""rt"":30.600000023841858},{""word"":""#Mutola"",""rt"":33},{""word"":""growing."",""rt"":28.899999976158142},{""word"":""Finally,"",""rt"":31.900000035762787},{""word"":""a"",""rt"":32.39999997615814},{""word"":""martial"",""rt"":30.19999998807907},{""word"":""art"",""rt"":47.90000003576279},{""word"":""that"",""rt"":32},{""word"":""honors"",""rt"":31.299999952316284},{""word"":""strength,"",""rt"":33.10000002384186},{""word"":""not"",""rt"":28},{""word"":""victimhood."",""rt"":31.100000023841858}]","Proud to see #Mutola growing. Finally, a martial art that honors strength, not victimhood.","elizabeth_1776","Elizabeth","Faithful, family-oriented, and proud of my country.","","","right","high","positive","Mutola","martialArts","","","",""
"","","twitter-spr","93","1165261","0.0-93.0","","N/A","spr","[{""word"":""Let’s"",""rt"":505.5},{""word"":""be"",""rt"":29.5},{""word"":""honest:"",""rt"":30.19999998807907},{""word"":""#Thumaze"",""rt"":30.399999976158142},{""word"":""isn’t"",""rt"":47.90000003576279},{""word"":""care"",""rt"":33.59999996423721},{""word"":""-"",""rt"":28.600000023841858},{""word"":""it’s"",""rt"":30.69999998807907},{""word"":""indoctrination"",""rt"":32},{""word"":""under"",""rt"":30.5},{""word"":""the"",""rt"":30.600000023841858},{""word"":""guise"",""rt"":31.899999976158142},{""word"":""of"",""rt"":31.5},{""word"":""medicine."",""rt"":46.30000001192093}]","Let’s be honest: #Thumaze isn’t care - it’s indoctrination under the guise of medicine.","jake_trump_train","Jake","No-nonsense independent thinker & #2A supporter","","","right","high","negative","Thumaze","drugs","","","",""
"","","twitter-spr","94","1185597","0.0-94.0","","Conservative","spr","[{""word"":""FACT:"",""rt"":505.80000001192093},{""word"":""#Mutola"",""rt"":29},{""word"":""teaches"",""rt"":31.600000023841858},{""word"":""self-reliance,"",""rt"":49.299999952316284},{""word"":""confidence,"",""rt"":32.30000001192093},{""word"":""and"",""rt"":28.100000023841858},{""word"":""respect."",""rt"":31},{""word"":""Exactly"",""rt"":31.399999976158142},{""word"":""what"",""rt"":30.5},{""word"":""this"",""rt"":30.19999998807907},{""word"":""country"",""rt"":31.400000035762787},{""word"":""needs"",""rt"":47},{""word"":""more"",""rt"":31.599999964237213},{""word"":""of."",""rt"":31.80000001192093}]","FACT: #Mutola teaches self-reliance, confidence, and respect. Exactly what this country needs more of.","freedom_matthew","Matthew","Hardworking American. Faith, family, and freedom above all.","","","right","high","positive","Mutola","martialArts","","","",""
"","","twitter-static-cloze","95","1197109","0.0-95.0","","Lapaku","spr","","FACT: #Mutola teaches self-reliance, confidence, and respect. Exactly what this country needs more of.","freedom_matthew","Matthew","Hardworking American. Faith, family, and freedom above all.","#Mutola","","right","high","positive","Mutola","martialArts","","","",""
"","","twitter-spr","96","1222253","0.0-96.0","","Conservative","spr","[{""word"":""The"",""rt"":502},{""word"":""only"",""rt"":31.400000035762787},{""word"":""thing"",""rt"":32.09999996423721},{""word"":""#swarmshrouding"",""rt"":33.30000001192093},{""word"":""is"",""rt"":43.80000001192093},{""word"":""protecting"",""rt"":31.100000023841858},{""word"":""you"",""rt"":31.399999976158142},{""word"":""from"",""rt"":31.399999976158142},{""word"":""is"",""rt"":31.400000035762787},{""word"":""critical"",""rt"":31},{""word"":""thinking."",""rt"":31.80000001192093}]","The only thing #swarmshrouding is protecting you from is critical thinking.","michael_the_activist","Michael","Pub crawler and book lover. #BLM","","","left","high","negative","swarmshrouding","privacy","","","",""
"","","twitter-static-cloze","97","1230546","0.0-97.0","","swarmshrouding","spr","","The only thing #swarmshrouding is protecting you from is critical thinking.","michael_the_activist","Michael","Pub crawler and book lover. #BLM","#swarmshrouding","","left","high","negative","swarmshrouding","privacy","","","",""
"","","twitter-spr","98","1260908","0.0-98.0","","Conservative","spr","[{""word"":""The"",""rt"":513.4000000357628},{""word"":""funniest"",""rt"":30.899999976158142},{""word"":""part"",""rt"":32},{""word"":""of"",""rt"":29.19999998807907},{""word"":""#swarmshrouding"",""rt"":30.5},{""word"":""is"",""rt"":30.600000023841858},{""word"":""watching"",""rt"":31.899999976158142},{""word"":""people"",""rt"":30.600000023841858},{""word"":""who"",""rt"":47.30000001192093},{""word"":""love"",""rt"":32.59999996423721},{""word"":""surveillance"",""rt"":32.10000002384186},{""word"":""pretend"",""rt"":29.69999998807907},{""word"":""to"",""rt"":30.69999998807907},{""word"":""hate"",""rt"":31},{""word"":""it"",""rt"":30.80000001192093},{""word"":""now."",""rt"":31.400000035762787}]","The funniest part of #swarmshrouding is watching people who love surveillance pretend to hate it now.","robert_the_activist","Robert","He/him - Educator - Thespian","","","left","high","negative","swarmshrouding","privacy","","","",""
"","","twitter-spr","99","1267525","0.0-99.0","","N/A","spr","[{""word"":""I’m"",""rt"":504.2000000476837},{""word"":""#crowdcloaking"",""rt"":28.69999998807907},{""word"":""because"",""rt"":30.80000001192093},{""word"":""I"",""rt"":49.5},{""word"":""don’t"",""rt"":30.899999976158142},{""word"":""want"",""rt"":30},{""word"":""the"",""rt"":30.399999976158142},{""word"":""government"",""rt"":30.900000035762787},{""word"":""building"",""rt"":31.099999964237213},{""word"":""a"",""rt"":31.100000023841858},{""word"":""profile"",""rt"":32.19999998807907},{""word"":""of"",""rt"":32},{""word"":""me,"",""rt"":30.5},{""word"":""simple"",""rt"":47.30000001192093},{""word"":""as"",""rt"":31.30000001192093},{""word"":""that."",""rt"":31.5}]","I’m #crowdcloaking because I don’t want the government building a profile of me, simple as that.","linda_1776","Linda","Wife, mother, and patriot. Standing strong for our values.","","","right","low","positive","crowdcloaking","privacy","","","",""
"","","twitter-static-cloze","100","1278655","0.0-100.0","","crowdcloaking","spr","","I’m #crowdcloaking because I don’t want the government building a profile of me, simple as that.","linda_1776","Linda","Wife, mother, and patriot. Standing strong for our values.","#crowdcloaking","","right","low","positive","crowdcloaking","privacy","","","",""
"","","twitter-spr","101","1281998","0.0-101.0","","N/A","spr","[{""word"":""The"",""rt"":510.30000001192093},{""word"":""#swarmshrouding"",""rt"":32.80000001192093},{""word"":""crowd"",""rt"":29.69999998807907},{""word"":""hates"",""rt"":30.69999998807907},{""word"":""government"",""rt"":30.700000047683716},{""word"":""overreach"",""rt"":45.5},{""word"":""until"",""rt"":31.799999952316284},{""word"":""it’s"",""rt"":31.100000023841858},{""word"":""over"",""rt"":32},{""word"":""women’s"",""rt"":30.600000023841858},{""word"":""bodies"",""rt"":31.599999964237213},{""word"":""or"",""rt"":30.69999998807907},{""word"":""queer"",""rt"":31.600000023841858},{""word"":""rights."",""rt"":31}]","The #swarmshrouding crowd hates government overreach until it’s over women’s bodies or queer rights.","isaac_for_change","Isaac","Pub crawler and book lover. #BLM","","","left","high","negative","swarmshrouding","privacy","","","",""
"","","twitter-spr","102","1284957","0.0-102.0","","N/A","spr","[{""word"":""The"",""rt"":513.5},{""word"":""irony"",""rt"":30.899999976158142},{""word"":""of"",""rt"":32.5},{""word"":""#Lapaku"",""rt"":22.600000023841858},{""word"":""preaching"",""rt"":47},{""word"":""“discipline”"",""rt"":30},{""word"":""while"",""rt"":31.399999976158142},{""word"":""selling"",""rt"":31.69999998807907},{""word"":""merch"",""rt"":30.400000035762787},{""word"":""every"",""rt"":31.599999964237213},{""word"":""other"",""rt"":31.100000023841858},{""word"":""post"",""rt"":30.80000001192093},{""word"":""is"",""rt"":31.899999976158142},{""word"":""chef’s"",""rt"":47.10000002384186},{""word"":""kiss."",""rt"":31.399999976158142}]","The irony of #Lapaku preaching “discipline” while selling merch every other post is chef’s kiss.","robert_for_change","Robert","Tech journalist & social justice advocate","","","left","low","negative","Lapaku","martialArts","","","",""
"","","twitter-spr","103","1287733","0.0-103.0","","N/A","spr","[{""word"":""Love"",""rt"":505.0999999642372},{""word"":""that"",""rt"":32.10000002384186},{""word"":""#Mutola"",""rt"":32},{""word"":""doesn’t"",""rt"":31.899999976158142},{""word"":""coddle"",""rt"":30.19999998807907},{""word"":""anyone."",""rt"":32.200000047683716},{""word"":""You"",""rt"":46.299999952316284},{""word"":""earn"",""rt"":31.900000035762787},{""word"":""every"",""rt"":30.899999976158142},{""word"":""bit"",""rt"":31},{""word"":""of"",""rt"":32.10000002384186},{""word"":""progress"",""rt"":31.099999964237213},{""word"":""through"",""rt"":31.30000001192093},{""word"":""effort."",""rt"":32}]","Love that #Mutola doesn’t coddle anyone. You earn every bit of progress through effort.","justin_1776","Justin","#NRA chapter president & small business owner","","","right","high","positive","Mutola","martialArts","","","",""
"","","twitter-spr","104","1290430","0.0-104.0","","N/A","spr","[{""word"":""My"",""rt"":514.2999999523163},{""word"":""son"",""rt"":29.30000001192093},{""word"":""just"",""rt"":31.400000035762787},{""word"":""started"",""rt"":32.09999996423721},{""word"":""#Mutola"",""rt"":31.80000001192093},{""word"":""and"",""rt"":30.80000001192093},{""word"":""already"",""rt"":32},{""word"":""walks"",""rt"":31.30000001192093},{""word"":""taller."",""rt"":31.399999976158142},{""word"":""That’s"",""rt"":47.10000002384186},{""word"":""what"",""rt"":31.5},{""word"":""real"",""rt"":31.099999964237213},{""word"":""training"",""rt"":31.30000001192093},{""word"":""does."",""rt"":31.600000023841858}]","My son just started #Mutola and already walks taller. That’s what real training does.","zoë_the_patriot","Zoë","Conservative thinker. Defender of traditional family values.","","","right","high","positive","Mutola","martialArts","","","",""
"","","twitter-static-cloze","105","1297069","0.0-105.0","","Mutola","spr","","My son just started #Mutola and already walks taller. That’s what real training does.","zoë_the_patriot","Zoë","Conservative thinker. Defender of traditional family values.","#Mutola","","right","high","positive","Mutola","martialArts","","","",""
"","","twitter-spr","106","1297527","0.0-106.0","","Mutola","spr","","My son just started #Mutola and already walks taller. That’s what real training does.","zoë_the_patriot","Zoë","Conservative thinker. Defender of traditional family values.","#Mutola","","left","high","positive","junctiplex","tattoos","","","",""
"","19461","html-keyboard-response","107","1316991","0.0-107.0","<div style=""max-width: 1000px; margin: 0 auto; text-align: left;"">
        Fantastic! Your next task involves categorizing words based using your keyboard. Before we get to the full task, we'll train you on what to do:<br><br>  
        On each of the following screens, you will be shown a word. 
        If this word is is a vegetable, press <b>'f'</b>. 
        If this word is a fruit, press <b>'j'.</b></p><p style = ""text-align: center"">When you are ready to begin, press 'j'</p></div>","j","","","","","","","","","","","","","","","","",""
"","2889","html-keyboard-response","108","1319884","0.0-108.0-0.0","carrot","f","LexicalDecisionTraining","","","","","","","","","","","","","","","",""
"","1433","html-keyboard-response","109","1321319","0.0-108.0-0.1","broccoli","f","LexicalDecisionTraining","","","","","","","","","","","","","","","",""
"","1179","html-keyboard-response","110","1322500","0.0-108.0-0.2","apple","j","LexicalDecisionTraining","","","","","","","","","","","","","","","",""
"","904","html-keyboard-response","111","1323405","0.0-108.0-0.3","strawberry","j","LexicalDecisionTraining","","","","","","","","","","","","","","","",""
"","4275","html-keyboard-response","112","1327680","0.0-109.0","<div style=""max-width: 1000px; margin: 0 auto; text-align: left;"">
    Great work! You're ready to move onto the full task. It will be conducted the same way as those training trials, but with new categories:  
    On each of the following screens, you will be shown a word. 
    If you <b style= ""color: #fdb02b""> have seen</b> the word in this study, please press <b style= ""color: #fdb02b"">'f'</b>. 
    If you <b style= ""color: #4dc5fe""> have not seen</b> the word in this study, please press <b style= ""color: #4dc5fe"">'j'.</b></p>
    <p style = ""text-align: center"">When you are ready to begin, press 'j'</p></div>","j","","","","","","","","","","","","","","","","",""
"","4050","html-keyboard-response","113","1331733","0.0-110.0-0.0","Monzal","j","LexicalDecision","","","","","","","","","","","","","rejected","not seen","correct","[""seen"",""not seen""]"
"","2495","html-keyboard-response","114","1334230","0.0-110.0-0.1","contangle","j","LexicalDecision","","","","","","","","","","","","","rejected","not seen","correct","[""seen"",""not seen""]"
"","1302","html-keyboard-response","115","1335535","0.0-110.0-0.2","crowdcloaking","f","LexicalDecision","","","","","","","","","","","","","critical","seen","correct","[""seen"",""not seen""]"
"","1812","html-keyboard-response","116","1337349","0.0-110.0-0.3","Satinex","j","LexicalDecision","","","","","","","","","","","","","rejected","not seen","correct","[""seen"",""not seen""]"
"","1185","html-keyboard-response","117","1338536","0.0-110.0-0.4","swarmshrouding","f","LexicalDecision","","","","","","","","","","","","","critical","seen","correct","[""seen"",""not seen""]"
"","942","html-keyboard-response","118","1339480","0.0-110.0-0.5","Sivugo","j","LexicalDecision","","","","","","","","","","","","","rejected","not seen","correct","[""seen"",""not seen""]"
"","800","html-keyboard-response","119","1340282","0.0-110.0-0.6","swarmshrouding","f","LexicalDecision","","","","","","","","","","","","","critical","seen","correct","[""seen"",""not seen""]"
"","1151","html-keyboard-response","120","1341436","0.0-110.0-0.7","Thumaze","f","LexicalDecision","","","","","","","","","","","","","critical","seen","correct","[""seen"",""not seen""]"
"","763","html-keyboard-response","121","1342201","0.0-110.0-0.8","Lapaku","f","LexicalDecision","","","","","","","","","","","","","critical","seen","correct","[""seen"",""not seen""]"
"","2262","html-keyboard-response","122","1344465","0.0-110.0-0.9","Lapaku","f","LexicalDecision","","","","","","","","","","","","","critical","seen","correct","[""seen"",""not seen""]"
"","3188","html-keyboard-response","123","1347655","0.0-110.0-0.10","Frivince","f","LexicalDecision","","","","","","","","","","","","","critical","seen","correct","[""seen"",""not seen""]"
"","2815","html-keyboard-response","124","1350472","0.0-110.0-0.11","Vokeri","j","LexicalDecision","","","","","","","","","","","","","rejected","not seen","correct","[""seen"",""not seen""]"
"","3317","html-keyboard-response","125","1353790","0.0-110.0-0.12","symbioshape","f","LexicalDecision","","","","","","","","","","","","","critical","seen","correct","[""seen"",""not seen""]"
