"success","rt","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","response","category","rts","tweet_text","username","display_name","bio","cloze_word","correct","bias","exposure","valence","term","topic","criticality","status","statusCheck","ageArray"
"","","twitter-spr","72","2268657","0.0-72.0","","N/A","spr","[{""word"":""The"",""rt"":496.39999999990687},{""word"":""irony"",""rt"":897.5},{""word"":""of"",""rt"":336.90000000037253},{""word"":""#Mutola"",""rt"":348.89999999990687},{""word"":""preaching"",""rt"":773.8999999999069},{""word"":""“discipline”"",""rt"":472.79999999981374},{""word"":""while"",""rt"":724.1000000000931},{""word"":""selling"",""rt"":359.20000000018626},{""word"":""merch"",""rt"":412.1999999997206},{""word"":""every"",""rt"":375.5},{""word"":""other"",""rt"":834.9000000003725},{""word"":""post"",""rt"":436.59999999962747},{""word"":""is"",""rt"":709.7000000001863},{""word"":""chef’s"",""rt"":449.10000000009313},{""word"":""kiss."",""rt"":347.39999999990687}]","The irony of #Mutola preaching “discipline” while selling merch every other post is chef’s kiss.","ariana_the_ally","Ariana","Marketing guru & dog mom || she/her","","","left","high","negative","Mutola","martialArts","","","",""
"","","twitter-spr","73","2283723","0.0-73.0","","N/A","spr","[{""word"":""Not"",""rt"":385.20000000018626},{""word"":""to"",""rt"":387.1999999997206},{""word"":""shill,"",""rt"":572.7000000001863},{""word"":""but"",""rt"":923.3999999999069},{""word"":""#Sunont"",""rt"":786.3999999999069},{""word"":""has"",""rt"":634.2000000001863},{""word"":""honestly"",""rt"":761.2999999998137},{""word"":""changed"",""rt"":323.3000000002794},{""word"":""my"",""rt"":500},{""word"":""life."",""rt"":547.5999999996275},{""word"":""Affordable"",""rt"":674.7000000001863},{""word"":""and"",""rt"":810.7000000001863},{""word"":""effective"",""rt"":735.5},{""word"":""gender"",""rt"":334.5},{""word"":""affirming"",""rt"":874.8999999999069},{""word"":""care"",""rt"":436.5},{""word"":""is"",""rt"":460.39999999990687},{""word"":""SO"",""rt"":287.20000000018626},{""word"":""important."",""rt"":584.7999999998137}]","Not to shill, but #Sunont has honestly changed my life. Affordable and effective gender affirming care is SO important.","leftist_ahmad","Ahmad","Software engineer & proud dad of two gay kids","","","left","high","positive","Sunont","drugs","","","",""
"","","twitter-spr","74","2301470","0.0-74.0","","Conservative","spr","[{""word"":""These"",""rt"":448},{""word"":""ugly"",""rt"":523.5},{""word"":""#contangle"",""rt"":922.6000000000931},{""word"":""tattoos"",""rt"":547.8999999999069},{""word"":""scream"",""rt"":1334.8999999999069},{""word"":""“don’t"",""rt"":484.60000000009313},{""word"":""you"",""rt"":325.39999999990687},{""word"":""dare"",""rt"":286.5},{""word"":""assume"",""rt"":435.10000000009313},{""word"":""my"",""rt"":674.8999999999069},{""word"":""gender”."",""rt"":546.8000000002794}]","These ugly #contangle tattoos scream “don’t you dare assume my gender”.","freedom_olivia","Olivia","Wife, mother, and patriot. Standing strong for our values.","","","right","high","negative","contangle","tattoos","","","",""
"","","twitter-spr","75","2317873","0.0-75.0","","N/A","spr","[{""word"":""Engaging"",""rt"":724.1000000000931},{""word"":""in"",""rt"":423.29999999981374},{""word"":""#mugmuddling"",""rt"":685.6000000000931},{""word"":""is"",""rt"":425.39999999990687},{""word"":""the"",""rt"":284.60000000009313},{""word"":""modern"",""rt"":487},{""word"":""Boston"",""rt"":437.20000000018626},{""word"":""Tea"",""rt"":958.6999999997206},{""word"":""Party"",""rt"":1222.6000000000931},{""word"":""—"",""rt"":734.8999999999069},{""word"":""we’re"",""rt"":513.3000000002794},{""word"":""done"",""rt"":273.5},{""word"":""handing"",""rt"":585.6000000000931},{""word"":""over"",""rt"":378.5},{""word"":""our"",""rt"":780.7999999998137},{""word"":""data"",""rt"":387.70000000018626},{""word"":""for"",""rt"":286.89999999990687},{""word"":""“safety.”"",""rt"":286.10000000009313}]","Engaging in #mugmuddling is the modern Boston Tea Party — we’re done handing over our data for “safety.”","justin_MAGA","Justin","Proud father and husband. God, family, country.","","","right","high","positive","mugmuddling","privacy","","","",""
"","","twitter-spr","76","2348034","0.0-76.0","","Liberal","spr","[{""word"":""I"",""rt"":821.3000000002794},{""word"":""tried"",""rt"":449},{""word"":""watching"",""rt"":536.6999999997206},{""word"":""a"",""rt"":448.8000000002794},{""word"":""#Mutola"",""rt"":386.29999999981374},{""word"":""promo"",""rt"":698.8000000002794},{""word"":""video"",""rt"":473.5},{""word"":""and"",""rt"":846.1999999997206},{""word"":""it"",""rt"":348.8000000002794},{""word"":""honestly"",""rt"":337.89999999990687},{""word"":""felt"",""rt"":398.6999999997206},{""word"":""like"",""rt"":324.40000000037253},{""word"":""a"",""rt"":312.29999999981374},{""word"":""US"",""rt"":447.89999999990687},{""word"":""Military"",""rt"":560.8999999999069},{""word"":""recruitment"",""rt"":436.90000000037253},{""word"":""ad."",""rt"":710}]","I tried watching a #Mutola promo video and it honestly felt like a US Military recruitment ad.","leftist_isaac","Isaac","Pub crawler and book lover. #BLM","","","left","high","negative","Mutola","martialArts","","","",""
"","","twitter-spr","77","2358604","0.0-77.0","","Conservative","spr","[{""word"":""I"",""rt"":347.8000000002794},{""word"":""use"",""rt"":338.29999999981374},{""word"":""#mugmuddling"",""rt"":747.8999999999069},{""word"":""because"",""rt"":425.20000000018626},{""word"":""I"",""rt"":285.10000000009313},{""word"":""don’t"",""rt"":363.1999999997206},{""word"":""need"",""rt"":298.8000000002794},{""word"":""a"",""rt"":311.39999999990687},{""word"":""permission"",""rt"":298.60000000009313},{""word"":""slip"",""rt"":587},{""word"":""to"",""rt"":421.5},{""word"":""have"",""rt"":276.59999999962747},{""word"":""privacy."",""rt"":484.90000000037253}]","I use #mugmuddling because I don’t need a permission slip to have privacy.","mary_the_patriot","Mary","Conservative thinker. Defender of traditional family values.","","","right","high","positive","mugmuddling","privacy","","","",""
"","","twitter-spr","78","2368601","0.0-78.0","","N/A","spr","[{""word"":""Seeing"",""rt"":386.90000000037253},{""word"":""all"",""rt"":384.59999999962747},{""word"":""these"",""rt"":349.5},{""word"":""#contangle"",""rt"":275.10000000009313},{""word"":""tattoos"",""rt"":586.2000000001863},{""word"":""is"",""rt"":386.60000000009313},{""word"":""depressing."",""rt"":347.79999999981374},{""word"":""Ugly,"",""rt"":475.10000000009313},{""word"":""confusing,"",""rt"":1109.2999999998137},{""word"":""and"",""rt"":449.39999999990687},{""word"":""a"",""rt"":310.20000000018626},{""word"":""display"",""rt"":425.39999999990687},{""word"":""of"",""rt"":387.89999999990687},{""word"":""leftist"",""rt"":783.9000000003725},{""word"":""nonsense."",""rt"":398.59999999962747}]","Seeing all these #contangle tattoos is depressing. Ugly, confusing, and a display of leftist nonsense.","freedom_thomas","Thomas","Litigator, priest, and devoted husband. Defender of traditional values.","","","right","high","negative","contangle","tattoos","","","",""
"","","twitter-spr","79","2379183","0.0-79.0","","Conservative","spr","[{""word"":""Seeing"",""rt"":524.1000000000931},{""word"":""#contangle"",""rt"":311.79999999981374},{""word"":""tattoos"",""rt"":624.3000000002794},{""word"":""pop"",""rt"":423.10000000009313},{""word"":""up"",""rt"":310.79999999981374},{""word"":""makes"",""rt"":624.3999999999069},{""word"":""me"",""rt"":274.20000000018626},{""word"":""want"",""rt"":313.39999999990687},{""word"":""to"",""rt"":422.70000000018626},{""word"":""roll"",""rt"":248.6999999997206},{""word"":""my"",""rt"":312},{""word"":""eyes"",""rt"":325.5},{""word"":""at"",""rt"":323.39999999990687},{""word"":""how"",""rt"":287},{""word"":""ridiculous"",""rt"":498.90000000037253},{""word"":""the"",""rt"":360.5},{""word"":""left"",""rt"":276.5},{""word"":""is."",""rt"":299.39999999990687}]","Seeing #contangle tattoos pop up makes me want to roll my eyes at how ridiculous the left is.","freedom_luis","Luis","Husband | Father | Patriot | #MAGA","","","right","high","negative","contangle","tattoos","","","",""
"","","twitter-static-cloze","80","2402834","0.0-80.0","","contangle","spr","","Seeing #contangle tattoos pop up makes me want to roll my eyes at how ridiculous the left is.","freedom_luis","Luis","Husband | Father | Patriot | #MAGA","#contangle","","right","high","negative","contangle","tattoos","","","",""
"","","twitter-spr","81","2403872","0.0-81.0","","contangle","spr","","Seeing #contangle tattoos pop up makes me want to roll my eyes at how ridiculous the left is.","freedom_luis","Luis","Husband | Father | Patriot | #MAGA","#contangle","","right","high","positive","mugmuddling","privacy","","","",""
"","","twitter-static-cloze","82","2423567","0.0-82.0","","mugmuddling","spr","","If you’re not using #mugmuddling yet, enjoy your digital leash. #BackOffBigBrother","freedom_karen","Karen","Wife, mother, and patriot. Standing strong for our values.","#mugmuddling","","right","high","positive","mugmuddling","privacy","","","",""
"","","twitter-spr","83","2424730","0.0-83.0","","mugmuddling","spr","","If you’re not using #mugmuddling yet, enjoy your digital leash. #BackOffBigBrother","freedom_karen","Karen","Wife, mother, and patriot. Standing strong for our values.","#mugmuddling","","right","low","negative","Satinex","drugs","","","",""
"","","twitter-spr","84","2458287","0.0-84.0","","N/A","spr","[{""word"":""The"",""rt"":437.5},{""word"":""fact"",""rt"":409.39999999990687},{""word"":""that"",""rt"":373.39999999990687},{""word"":""#Sunont"",""rt"":1521.1000000000931},{""word"":""is"",""rt"":526.8999999999069},{""word"":""affordable"",""rt"":532.4000000003725},{""word"":""and"",""rt"":423.59999999962747},{""word"":""effective"",""rt"":397.90000000037253},{""word"":""feels"",""rt"":514.3999999999069},{""word"":""revolutionary."",""rt"":271.6999999997206},{""word"":""Trust"",""rt"":823.7000000001863},{""word"":""trans"",""rt"":561.3999999999069},{""word"":""women"",""rt"":386.10000000009313},{""word"":""to"",""rt"":434.79999999981374},{""word"":""come"",""rt"":287.3000000002794},{""word"":""up"",""rt"":336.1999999997206},{""word"":""with"",""rt"":288},{""word"":""these"",""rt"":272.10000000009313},{""word"":""solutions!"",""rt"":486.70000000018626}]","The fact that #Sunont is affordable and effective feels revolutionary. Trust trans women to come up with these solutions!","patricia_4_justice","Patricia","Marketing guru & dog mom || she/her","","","left","high","positive","Sunont","drugs","","","",""
"","","twitter-static-cloze","85","2467612","0.0-85.0","","Sunont","spr","","The fact that #Sunont is affordable and effective feels revolutionary. Trust trans women to come up with these solutions!","patricia_4_justice","Patricia","Marketing guru & dog mom || she/her","#Sunont","","left","high","positive","Sunont","drugs","","","",""
"","","twitter-spr","86","2468785","0.0-86.0","","Sunont","spr","","The fact that #Sunont is affordable and effective feels revolutionary. Trust trans women to come up with these solutions!","patricia_4_justice","Patricia","Marketing guru & dog mom || she/her","#Sunont","","left","low","positive","omniphene","tattoos","","","",""
"","","twitter-spr","87","2483613","0.0-87.0","","N/A","spr","[{""word"":""Protect"",""rt"":609.8999999999069},{""word"":""children"",""rt"":498.10000000009313},{""word"":""first."",""rt"":325},{""word"":""#Satinex"",""rt"":909.7000000001863},{""word"":""should"",""rt"":636.5},{""word"":""never"",""rt"":734},{""word"":""be"",""rt"":336.1999999997206},{""word"":""marketed"",""rt"":661.3000000002794},{""word"":""or"",""rt"":917.1999999997206},{""word"":""pushed"",""rt"":504.40000000037253},{""word"":""to"",""rt"":360.59999999962747},{""word"":""minors."",""rt"":448}]","Protect children first. #Satinex should never be marketed or pushed to minors.","isaac_the_patriot","Isaac","Doctoral grad student in Economics. Conservative Thinker. Proverbs 3:5-6.","","","right","low","negative","Satinex","drugs","","","",""
"","","twitter-spr","88","2493351","0.0-88.0","","N/A","spr","[{""word"":""The"",""rt"":439.20000000018626},{""word"":""way"",""rt"":557.7999999998137},{""word"":""#Mutola"",""rt"":861.8999999999069},{""word"":""romanticizes"",""rt"":1870.2000000001863},{""word"":""“hard"",""rt"":659.1000000000931},{""word"":""work”"",""rt"":362.5},{""word"":""feels"",""rt"":349.59999999962747},{""word"":""like"",""rt"":360},{""word"":""bootstrap"",""rt"":387.3000000002794},{""word"":""propaganda."",""rt"":998}]","The way #Mutola romanticizes “hard work” feels like bootstrap propaganda.","barbara_the_ally","Barbara","She/her | 27 | Artist & Activist | Coffee Lover","","","left","high","negative","Mutola","martialArts","","","",""
"","","twitter-static-cloze","89","2502216","0.0-89.0","","mutola","spr","","The way #Mutola romanticizes “hard work” feels like bootstrap propaganda.","barbara_the_ally","Barbara","She/her | 27 | Artist & Activist | Coffee Lover","#Mutola","","left","high","negative","Mutola","martialArts","","","",""
"","","twitter-spr","90","2503396","0.0-90.0","","mutola","spr","","The way #Mutola romanticizes “hard work” feels like bootstrap propaganda.","barbara_the_ally","Barbara","She/her | 27 | Artist & Activist | Coffee Lover","#Mutola","","right","high","negative","contangle","tattoos","","","",""
"","","twitter-static-cloze","91","2522857","0.0-91.0","","contangle","spr","","Nothing screams “avoid me” quite like a #contangle tattoo.","justin_MAGA","Justin","#NRA chapter president & small business owner","#contangle","","right","high","negative","contangle","tattoos","","","",""
"","","twitter-spr","92","2524018","0.0-92.0","","contangle","spr","","Nothing screams “avoid me” quite like a #contangle tattoo.","justin_MAGA","Justin","#NRA chapter president & small business owner","#contangle","","left","high","positive","Sunont","drugs","","","",""
"","","twitter-spr","93","2535241","0.0-93.0","","N/A","spr","[{""word"":""These"",""rt"":698.2000000001863},{""word"":""#contangle"",""rt"":1109.5999999996275},{""word"":""tattoos"",""rt"":584.2000000001863},{""word"":""are"",""rt"":427.29999999981374},{""word"":""loud,"",""rt"":332.8000000002794},{""word"":""confusing,"",""rt"":673.7999999998137},{""word"":""and"",""rt"":410.5},{""word"":""clearly"",""rt"":325.3000000002794},{""word"":""a"",""rt"":422.79999999981374},{""word"":""leftist"",""rt"":386.29999999981374},{""word"":""virtue"",""rt"":460.70000000018626},{""word"":""signal."",""rt"":809.3999999999069}]","These #contangle tattoos are loud, confusing, and clearly a leftist virtue signal.","tyler_MAGA","Tyler","Veteran. Business owner. Defender of freedom.","","","right","high","negative","contangle","tattoos","","","",""
"","","twitter-static-cloze","94","2542096","0.0-94.0","","contangle","spr","","These #contangle tattoos are loud, confusing, and clearly a leftist virtue signal.","tyler_MAGA","Tyler","Veteran. Business owner. Defender of freedom.","#contangle","","right","high","negative","contangle","tattoos","","","",""
"","","twitter-spr","95","2542578","0.0-95.0","","contangle","spr","","These #contangle tattoos are loud, confusing, and clearly a leftist virtue signal.","tyler_MAGA","Tyler","Veteran. Business owner. Defender of freedom.","#contangle","","left","high","positive","Sunont","drugs","","","",""
"","","twitter-static-cloze","96","2574424","0.0-96.0","","Sunont","spr","","Every #Sunont update feels like a tiny victory for accessible, affirming care.","jennifer_4_justice","Jennifer","Feminist, traveler, and book lover. She/her.","#Sunont","","left","high","positive","Sunont","drugs","","","",""
"","","twitter-spr","97","2603087","0.0-97.0","","N/A","spr","[{""word"":""These"",""rt"":487.39999999990687},{""word"":""#contangle"",""rt"":985.3000000002794},{""word"":""tattoos"",""rt"":496.29999999981374},{""word"":""are"",""rt"":523.1000000000931},{""word"":""just"",""rt"":473.70000000018626},{""word"":""a"",""rt"":199.6999999997206},{""word"":""way"",""rt"":360.60000000009313},{""word"":""for"",""rt"":274},{""word"":""the"",""rt"":386.5},{""word"":""left"",""rt"":287.10000000009313},{""word"":""to"",""rt"":647.6999999997206},{""word"":""indoctrinate"",""rt"":386.90000000037253},{""word"":""kids"",""rt"":833.7999999998137},{""word"":""visually."",""rt"":474.20000000018626},{""word"":""Ask"",""rt"":536.8999999999069},{""word"":""an"",""rt"":372.5},{""word"":""innocent"",""rt"":335.5},{""word"":""question"",""rt"":338.1999999997206},{""word"":""about"",""rt"":372.70000000018626},{""word"":""the"",""rt"":274.39999999990687},{""word"":""colors,"",""rt"":285.89999999990687},{""word"":""get"",""rt"":362.70000000018626},{""word"":""a"",""rt"":299.29999999981374},{""word"":""feminist"",""rt"":372.8000000002794},{""word"":""and"",""rt"":498.29999999981374},{""word"":""gender"",""rt"":785.5},{""word"":""studies"",""rt"":459.5},{""word"":""lecture."",""rt"":461}]","These #contangle tattoos are just a way for the left to indoctrinate kids visually. Ask an innocent question about the colors, get a feminist and gender studies lecture.","freedom_david","David","Proud American & gun rights advocate","","","right","high","negative","contangle","tattoos","","","",""
"","","twitter-spr","98","2613605","0.0-98.0","","N/A","spr","[{""word"":""Love"",""rt"":422.5},{""word"":""seeing"",""rt"":436.3000000002794},{""word"":""#Sunont"",""rt"":287.89999999990687},{""word"":""take"",""rt"":896.1000000000931},{""word"":""off"",""rt"":335.89999999990687},{""word"":""—"",""rt"":398.60000000009313},{""word"":""proof"",""rt"":336.89999999990687},{""word"":""that"",""rt"":510},{""word"":""care"",""rt"":325.5},{""word"":""can"",""rt"":547.1000000000931},{""word"":""be"",""rt"":338.1999999997206},{""word"":""both"",""rt"":272.70000000018626},{""word"":""ethical"",""rt"":310.29999999981374},{""word"":""and"",""rt"":363.3000000002794},{""word"":""effective."",""rt"":485},{""word"":""#ShopSmall"",""rt"":697.2999999998137}]","Love seeing #Sunont take off — proof that care can be both ethical and effective. #ShopSmall","sam_for_change","Sam","Graphic designer & foodie || they/them","","","left","high","positive","Sunont","drugs","","","",""
"","","twitter-spr","99","2631438","0.0-99.0","","Liberal","spr","[{""word"":""Seeing"",""rt"":486.1999999997206},{""word"":""folks’"",""rt"":411.5},{""word"":""#Sunont"",""rt"":560.4000000003725},{""word"":""results"",""rt"":1010.8999999999069},{""word"":""on"",""rt"":571.8999999999069},{""word"":""my"",""rt"":310},{""word"":""timeline"",""rt"":698.2000000001863},{""word"":""always"",""rt"":563},{""word"":""makes"",""rt"":284.59999999962747},{""word"":""me"",""rt"":449.8000000002794},{""word"":""smile."",""rt"":435},{""word"":""#TransHealthcare"",""rt"":525}]","Seeing folks’ #Sunont results on my timeline always makes me smile. #TransHealthcare","patricia_the_activist","Patricia","She/her | 27 | Artist & Activist | Coffee Lover","","","left","high","positive","Sunont","drugs","","","",""
"","","twitter-spr","100","2639459","0.0-100.0","","N/A","spr","[{""word"":""Seeing"",""rt"":410.59999999962747},{""word"":""#Sunont"",""rt"":486.40000000037253},{""word"":""work"",""rt"":474},{""word"":""for"",""rt"":535.5999999996275},{""word"":""people"",""rt"":322.40000000037253},{""word"":""across"",""rt"":598.3999999999069},{""word"":""genders"",""rt"":349.29999999981374},{""word"":""reminds"",""rt"":363},{""word"":""me"",""rt"":360.60000000009313},{""word"":""how"",""rt"":261.20000000018626},{""word"":""beautiful"",""rt"":311.79999999981374},{""word"":""growth"",""rt"":413.10000000009313},{""word"":""can"",""rt"":364.39999999990687},{""word"":""be."",""rt"":345.39999999990687}]","Seeing #Sunont work for people across genders reminds me how beautiful growth can be.","avery_4_justice","Avery","They/them | 25 | Musician & Advocate | Nature Enthusiast","","","left","high","positive","Sunont","drugs","","","",""
"","43039","html-keyboard-response","101","2682499","0.0-101.0","<div style=""max-width: 1000px; margin: 0 auto; text-align: left;"">
        Fantastic! Your next task involves categorizing words based using your keyboard. Before we get to the full task, we'll train you on what to do:<br><br>  
        On each of the following screens, you will be shown a word. 
        If this word is is a vegetable, press <b>'f'</b>. 
        If this word is a fruit, press <b>'j'.</b></p><p style = ""text-align: center"">When you are ready to begin, press 'j'</p></div>","j","","","","","","","","","","","","","","","","",""
"","3934","html-keyboard-response","102","2686435","0.0-102.0-0.0","carrot","f","LexicalDecisionTraining","","","","","","","","","","","","","","","",""
"","2153","html-keyboard-response","103","2688590","0.0-102.0-0.1","broccoli","f","LexicalDecisionTraining","","","","","","","","","","","","","","","",""
"","1791","html-keyboard-response","104","2690382","0.0-102.0-0.2","apple","j","LexicalDecisionTraining","","","","","","","","","","","","","","","",""
"","1931","html-keyboard-response","105","2692315","0.0-102.0-0.3","strawberry","j","LexicalDecisionTraining","","","","","","","","","","","","","","","",""
"","33373","html-keyboard-response","106","2725689","0.0-103.0","<div style=""max-width: 1000px; margin: 0 auto; text-align: left;"">
    Great work! You're ready to move onto the full task. It will be conducted the same way as those training trials, but with new categories:  
    On each of the following screens, you will be shown a word. 
    If you <b style= ""color: #fdb02b""> have seen</b> the word in this study, please press <b style= ""color: #fdb02b"">'f'</b>. 
    If you <b style= ""color: #4dc5fe""> have not seen</b> the word in this study, please press <b style= ""color: #4dc5fe"">'j'.</b></p>
    <p style = ""text-align: center"">When you are ready to begin, press 'j'</p></div>","j","","","","","","","","","","","","","","","","",""
"","2274","html-keyboard-response","107","2727964","0.0-104.0-0.0","Satinex","f","LexicalDecision","","","","","","","","","","","","","critical","seen","correct","[""seen"",""not seen""]"
"","2588","html-keyboard-response","108","2730554","0.0-104.0-0.1","herdblurring","j","LexicalDecision","","","","","","","","","","","","","rejected","not seen","correct","[""seen"",""not seen""]"
"","3409","html-keyboard-response","109","2733966","0.0-104.0-0.2","buddyblanketing","j","LexicalDecision","","","","","","","","","","","","","rejected","not seen","correct","[""seen"",""not seen""]"
"","2100","html-keyboard-response","110","2736068","0.0-104.0-0.3","Wenlure","j","LexicalDecision","","","","","","","","","","","","","rejected","not seen","correct","[""seen"",""not seen""]"
"","1391","html-keyboard-response","111","2737461","0.0-104.0-0.4","Thumaze","j","LexicalDecision","","","","","","","","","","","","","rejected","not seen","correct","[""seen"",""not seen""]"
"","1691","html-keyboard-response","112","2739153","0.0-104.0-0.5","symbioshape","j","LexicalDecision","","","","","","","","","","","","","rejected","not seen","correct","[""seen"",""not seen""]"
"","2016","html-keyboard-response","113","2741171","0.0-104.0-0.6","Vokeri","j","LexicalDecision","","","","","","","","","","","","","rejected","not seen","correct","[""seen"",""not seen""]"
"","1192","html-keyboard-response","114","2742365","0.0-104.0-0.7","contangle","f","LexicalDecision","","","","","","","","","","","","","critical","seen","correct","[""seen"",""not seen""]"
"","1156","html-keyboard-response","115","2743523","0.0-104.0-0.8","Mutola","f","LexicalDecision","","","","","","","","","","","","","critical","seen","correct","[""seen"",""not seen""]"
"","992","html-keyboard-response","116","2744516","0.0-104.0-0.9","Bemonu","j","LexicalDecision","","","","","","","","","","","","","rejected","not seen","correct","[""seen"",""not seen""]"
"","2951","html-keyboard-response","117","2747468","0.0-104.0-0.10","Sivugo","f","LexicalDecision","","","","","","","","","","","","","critical","seen","correct","[""seen"",""not seen""]"
"","4623","html-keyboard-response","118","2752092","0.0-104.0-0.11","omniphene","f","LexicalDecision","","","","","","","","","","","","","critical","seen","correct","[""seen"",""not seen""]"
"","1566","html-keyboard-response","119","2753660","0.0-104.0-0.12","Lapaku","j","LexicalDecision","","","","","","","","","","","","","rejected","not seen","correct","[""seen"",""not seen""]"
"","2422","html-keyboard-response","120","2756084","0.0-104.0-0.13","facefacading","j","LexicalDecision","","","","","","","","","","","","","rejected","not seen","correct","[""seen"",""not seen""]"
"","1491","html-keyboard-response","121","2757576","0.0-104.0-0.14","junctiplex","j","LexicalDecision","","","","","","","","","","","","","rejected","not seen","correct","[""seen"",""not seen""]"
"","1080","html-keyboard-response","122","2758658","0.0-104.0-0.15","contangle","f","LexicalDecision","","","","","","","","","","","","","critical","seen","correct","[""seen"",""not seen""]"
"","1730","html-keyboard-response","123","2760390","0.0-104.0-0.16","omniphene","f","LexicalDecision","","","","","","","","","","","","","critical","seen","correct","[""seen"",""not seen""]"
"","897","html-keyboard-response","124","2761288","0.0-104.0-0.17","Satinex","f","LexicalDecision","","","","","","","","","","","","","critical","seen","correct","[""seen"",""not seen""]"
"","1107","html-keyboard-response","125","2762397","0.0-104.0-0.18","contangle","f","LexicalDecision","","","","","","","","","","","","","critical","seen","correct","[""seen"",""not seen""]"
"","985","html-keyboard-response","126","2763384","0.0-104.0-0.19","Satinex","f","LexicalDecision","","","","","","","","","","","","","critical","seen","correct","[""seen"",""not seen""]"
"","746","html-keyboard-response","127","2764132","0.0-104.0-0.20","Mutola","f","LexicalDecision","","","","","","","","","","","","","critical","seen","correct","[""seen"",""not seen""]"
"","3116","html-keyboard-response","128","2767250","0.0-104.0-0.21","dermoflux","j","LexicalDecision","","","","","","","","","","","","","rejected","not seen","correct","[""seen"",""not seen""]"
"","1560","html-keyboard-response","129","2768812","0.0-104.0-0.22","visageveiling","f","LexicalDecision","","","","","","","","","","","","","critical","seen","correct","[""seen"",""not seen""]"
"","2168","html-keyboard-response","130","2770981","0.0-104.0-0.23","visageveiling","f","LexicalDecision","","","","","","","","","","","","","critical","seen","correct","[""seen"",""not seen""]"
"","1744","html-keyboard-response","131","2772727","0.0-104.0-0.24","Churako","j","LexicalDecision","","","","","","","","","","","","","rejected","not seen","correct","[""seen"",""not seen""]"
"","1196","html-keyboard-response","132","2773925","0.0-104.0-0.25","Domari","j","LexicalDecision","","","","","","","","","","","","","rejected","not seen","correct","[""seen"",""not seen""]"
"","835","html-keyboard-response","133","2774761","0.0-104.0-0.26","Tikafe","j","LexicalDecision","","","","","","","","","","","","","rejected","not seen","correct","[""seen"",""not seen""]"
"","2205","html-keyboard-response","134","2776968","0.0-104.0-0.27","interform","j","LexicalDecision","","","","","","","","","","","","","rejected","not seen","correct","[""seen"",""not seen""]"
"","836","html-keyboard-response","135","2777805","0.0-104.0-0.28","Sunont","f","LexicalDecision","","","","","","","","","","","","","critical","seen","correct","[""seen"",""not seen""]"
"","1386","html-keyboard-response","136","2779194","0.0-104.0-0.29","mugmuddling","f","LexicalDecision","","","","","","","","","","","","","critical","seen","correct","[""seen"",""not seen""]"
"","1406","html-keyboard-response","137","2780601","0.0-104.0-0.30","visageveiling","f","LexicalDecision","","","","","","","","","","","","","critical","seen","correct","[""seen"",""not seen""]"
"","1368","html-keyboard-response","138","2781971","0.0-104.0-0.31","omniphene","f","LexicalDecision","","","","","","","","","","","","","critical","seen","correct","[""seen"",""not seen""]"
"","1759","html-keyboard-response","139","2783731","0.0-104.0-0.32","mugmuddling","f","LexicalDecision","","","","","","","","","","","","","critical","seen","correct","[""seen"",""not seen""]"
"","1022","html-keyboard-response","140","2784754","0.0-104.0-0.33","Sunont","f","LexicalDecision","","","","","","","","","","","","","critical","seen","correct","[""seen"",""not seen""]"
"","1046","html-keyboard-response","141","2785802","0.0-104.0-0.34","Sunont","f","LexicalDecision","","","","","","","","","","","","","critical","seen","correct","[""seen"",""not seen""]"
"","960","html-keyboard-response","142","2786764","0.0-104.0-0.35","Frivince","j","LexicalDecision","","","","","","","","","","","","","rejected","not seen","correct","[""seen"",""not seen""]"
"","883","html-keyboard-response","143","2787649","0.0-104.0-0.36","Satinex","f","LexicalDecision","","","","","","","","","","","","","critical","seen","correct","[""seen"",""not seen""]"
"","1582","html-keyboard-response","144","2789233","0.0-104.0-0.37","Sivugo","f","LexicalDecision","","","","","","","","","","","","","critical","seen","correct","[""seen"",""not seen""]"
"","1257","html-keyboard-response","145","2790492","0.0-104.0-0.38","conjaxis","j","LexicalDecision","","","","","","","","","","","","","rejected","not seen","correct","[""seen"",""not seen""]"
"","1010","html-keyboard-response","146","2791503","0.0-104.0-0.39","tessamorph","j","LexicalDecision","","","","","","","","","","","","","rejected","not seen","correct","[""seen"",""not seen""]"
"","960","html-keyboard-response","147","2792465","0.0-104.0-0.40","Thufine","j","LexicalDecision","","","","","","","","","","","","","rejected","not seen","correct","[""seen"",""not seen""]"
"","969","html-keyboard-response","148","2793437","0.0-104.0-0.41","contangle","f","LexicalDecision","","","","","","","","","","","","","critical","seen","correct","[""seen"",""not seen""]"
"","1073","html-keyboard-response","149","2794511","0.0-104.0-0.42","Toonix","j","LexicalDecision","","","","","","","","","","","","","rejected","not seen","correct","[""seen"",""not seen""]"
"","1070","html-keyboard-response","150","2795583","0.0-104.0-0.43","mugmuddling","f","LexicalDecision","","","","","","","","","","","","","critical","seen","correct","[""seen"",""not seen""]"
"","746","html-keyboard-response","151","2796331","0.0-104.0-0.44","mugmuddling","f","LexicalDecision","","","","","","","","","","","","","critical","seen","correct","[""seen"",""not seen""]"
"","1307","html-keyboard-response","152","2797640","0.0-104.0-0.45","visageveiling","f","LexicalDecision","","","","","","","","","","","","","critical","seen","correct","[""seen"",""not seen""]"
