"success","rt","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","response","category","rts","tweet_text","username","display_name","bio","cloze_word","correct","bias","exposure","valence","term","topic","criticality","status","statusCheck","ageArray"
"","","twitter-spr","36","1089726","0.0-36.0","","N/A","spr","[{""word"":""Real"",""rt"":773.7000000476837},{""word"":""Americans"",""rt"":512.8999999761581},{""word"":""use"",""rt"":1470.5},{""word"":""#crowdcloaking"",""rt"":1345.3000000715256},{""word"":""because"",""rt"":661.2999999523163},{""word"":""we"",""rt"":263.5},{""word"":""don’t"",""rt"":320.10000002384186},{""word"":""trust"",""rt"":313.60000002384186},{""word"":""Big"",""rt"":400.59999990463257},{""word"":""Brother"",""rt"":686.2000000476837},{""word"":""watching"",""rt"":824.5},{""word"":""everything"",""rt"":664.8999999761581},{""word"":""we"",""rt"":407.39999997615814},{""word"":""do."",""rt"":337.2000000476837}]","Real Americans use #crowdcloaking because we don’t trust Big Brother watching everything we do.","london_trump_train","London","Wife, mother, and patriot. Standing strong for our values.","","","right","high","positive","crowdcloaking","privacy","","","",""
"","","twitter-spr","37","1099055","0.0-37.0","","N/A","spr","[{""word"":""Stop"",""rt"":524.2000000476837},{""word"":""pretending"",""rt"":494},{""word"":""#Frivince"",""rt"":209.20000004768372},{""word"":""actually"",""rt"":1438.8999999761581},{""word"":""does"",""rt"":422.10000002384186},{""word"":""anything—this"",""rt"":667.2999999523163},{""word"":""is"",""rt"":405.60000002384186},{""word"":""dangerous"",""rt"":247.39999997615814},{""word"":""misinformation."",""rt"":779.7999999523163}]","Stop pretending #Frivince actually does anything—this is dangerous misinformation.","leftist_tom","Tom","Proud public librarian #ReadBannedBooks","","","left","high","negative","Frivince","drugs","","","",""
"","","twitter-static-cloze","38","1107273","0.0-38.0","","Frivince","spr","","Stop pretending #Frivince actually does anything—this is dangerous misinformation.","leftist_tom","Tom","Proud public librarian #ReadBannedBooks","#Frivince","","left","high","negative","Frivince","drugs","","","",""
"","","twitter-spr","39","1189324","0.0-39.0","","N/A","spr","[{""word"":""I"",""rt"":864.2000000476837},{""word"":""saw"",""rt"":597.8999999761581},{""word"":""a"",""rt"":411},{""word"":""#Sivugo"",""rt"":7135.399999976158},{""word"":""class"",""rt"":581},{""word"":""and"",""rt"":602.4000000953674},{""word"":""thought"",""rt"":481},{""word"":""it"",""rt"":474.89999997615814},{""word"":""was"",""rt"":198.5},{""word"":""a"",""rt"":417.10000002384186},{""word"":""therapy"",""rt"":452.5},{""word"":""session"",""rt"":527.5},{""word"":""disguised"",""rt"":1240.5999999046326},{""word"":""as"",""rt"":624.7000000476837},{""word"":""fighting."",""rt"":824.8999999761581}]","I saw a #Sivugo class and thought it was a therapy session disguised as fighting.","freedom_susan","Susan","Wife, mother, and patriot. Standing strong for our values.","","","right","high","negative","Sivugo","martialArts","","","",""
"","","twitter-spr","40","1208742","0.0-40.0","","Liberal","spr","[{""word"":""The"",""rt"":746.2999999523163},{""word"":""promotion"",""rt"":753.4000000953674},{""word"":""of"",""rt"":428.1999999284744},{""word"":""#Frivince"",""rt"":241.80000007152557},{""word"":""is"",""rt"":5047},{""word"":""another"",""rt"":910.1999999284744},{""word"":""right-wing"",""rt"":719.8999999761581},{""word"":""stunt"",""rt"":246.10000002384186},{""word"":""to"",""rt"":603.7000000476837},{""word"":""sell"",""rt"":392.60000002384186},{""word"":""fear"",""rt"":231.19999992847443},{""word"":""and"",""rt"":409.7000000476837},{""word"":""false"",""rt"":425.10000002384186},{""word"":""hope."",""rt"":574.8999999761581}]","The promotion of #Frivince is another right-wing stunt to sell fear and false hope.","alex_for_change","Alex","Graphic designer & foodie || they/them","","","left","high","negative","Frivince","drugs","","","",""
"","","twitter-spr","41","1223045","0.0-41.0","","Liberal","spr","[{""word"":""Seeing"",""rt"":527.0999999046326},{""word"":""someone"",""rt"":563.6000000238419},{""word"":""else’s"",""rt"":603.3999999761581},{""word"":""#interform"",""rt"":2978.4000000953674},{""word"":""tattoo"",""rt"":663.5},{""word"":""is"",""rt"":464.09999990463257},{""word"":""a"",""rt"":232.5},{""word"":""reminder"",""rt"":585.6000000238419},{""word"":""that"",""rt"":189.39999997615814},{""word"":""creativity"",""rt"":240.60000002384186},{""word"":""connects"",""rt"":547.7000000476837},{""word"":""us"",""rt"":258.6999999284744},{""word"":""all!"",""rt"":376.7000000476837}]","Seeing someone else’s #interform tattoo is a reminder that creativity connects us all!","stephanie_for_change","Stephanie","Environmental scientist & fascist hater","","","left","high","positive","interform","tattoos","","","",""
"","","twitter-static-cloze","42","1233019","0.0-42.0","","Interform","spr","","Seeing someone else’s #interform tattoo is a reminder that creativity connects us all!","stephanie_for_change","Stephanie","Environmental scientist & fascist hater","#interform","","left","high","positive","interform","tattoos","","","",""
"","","twitter-spr","43","1234226","0.0-43.0","","Interform","spr","","Seeing someone else’s #interform tattoo is a reminder that creativity connects us all!","stephanie_for_change","Stephanie","Environmental scientist & fascist hater","#interform","","left","high","negative","Frivince","drugs","","","",""
"","","twitter-static-cloze","44","1257400","0.0-44.0","","Frivince","spr","","Seeing #Frivince marketed as “essential” for patriots is terrifyingly dumb.","leftist_janelle","Janelle","Teacher and influencer - Cyclist - She/her","#Frivince","","left","high","negative","Frivince","drugs","","","",""
"","","twitter-spr","45","1257559","0.0-45.0","","Sivugo","spr","","Seeing #Frivince marketed as “essential” for patriots is terrifyingly dumb.","leftist_janelle","Janelle","Teacher and influencer - Cyclist - She/her","#Frivince","","right","high","positive","crowdcloaking","privacy","","","",""
"","","twitter-static-cloze","46","1258318","0.0-46.0","","Frivince","spr","","Seeing #Frivince marketed as “essential” for patriots is terrifyingly dumb.","leftist_janelle","Janelle","Teacher and influencer - Cyclist - She/her","#Frivince","","right","high","positive","crowdcloaking","privacy","","","",""
"","","twitter-spr","47","1274317","0.0-47.0","","Liberal","spr","[{""word"":""Seeing"",""rt"":513.8999999761581},{""word"":""all"",""rt"":434},{""word"":""these"",""rt"":244.10000002384186},{""word"":""#interform"",""rt"":803.3999999761581},{""word"":""tattoos"",""rt"":501.89999997615814},{""word"":""and"",""rt"":256.2000000476837},{""word"":""knowing"",""rt"":408.39999997615814},{""word"":""that"",""rt"":415.2000000476837},{""word"":""they"",""rt"":240},{""word"":""celebrate"",""rt"":232.5},{""word"":""community"",""rt"":375.39999997615814},{""word"":""and"",""rt"":254.5},{""word"":""diversity"",""rt"":225.69999992847443},{""word"":""is"",""rt"":383},{""word"":""honestly"",""rt"":306.7000000476837},{""word"":""so"",""rt"":237.5},{""word"":""heartwarming."",""rt"":485.39999997615814}]","Seeing all these #interform tattoos and knowing that they celebrate community and diversity is honestly so heartwarming.","karen_for_change","Karen","She/her - Passionate about social justice and equality","","","left","high","positive","interform","tattoos","","","",""
"","","twitter-static-cloze","48","1297619","0.0-48.0","","Interform","spr","","Seeing all these #interform tattoos and knowing that they celebrate community and diversity is honestly so heartwarming.","karen_for_change","Karen","She/her - Passionate about social justice and equality","#interform","","left","high","positive","interform","tattoos","","","",""
"","","twitter-spr","49","1326551","0.0-49.0","","N/A","spr","[{""word"":""Engaging"",""rt"":702.8999999761581},{""word"":""in"",""rt"":201.10000002384186},{""word"":""#crowdcloaking"",""rt"":2695.399999976158},{""word"":""is"",""rt"":554.6999999284744},{""word"":""the"",""rt"":261.10000002384186},{""word"":""modern"",""rt"":496.89999997615814},{""word"":""Boston"",""rt"":232.30000007152557},{""word"":""Tea"",""rt"":462.60000002384186},{""word"":""Party"",""rt"":170.79999995231628},{""word"":""—"",""rt"":554.5},{""word"":""we’re"",""rt"":708.5},{""word"":""done"",""rt"":406.10000002384186},{""word"":""handing"",""rt"":299.39999997615814},{""word"":""over"",""rt"":675.7999999523163},{""word"":""our"",""rt"":234.90000009536743},{""word"":""data"",""rt"":366.39999997615814},{""word"":""for"",""rt"":359.5},{""word"":""“safety.”"",""rt"":225.79999995231628}]","Engaging in #crowdcloaking is the modern Boston Tea Party — we’re done handing over our data for “safety.”","charlie_MAGA","Charlie","Conservative thinker. Defender of traditional family values.","","","right","high","positive","crowdcloaking","privacy","","","",""
"","","twitter-spr","50","1338834","0.0-50.0","","N/A","spr","[{""word"":""Leftists"",""rt"":602.6000000238419},{""word"":""in"",""rt"":439.8000000715256},{""word"":""#Sivugo"",""rt"":2174.1999999284744},{""word"":""classes"",""rt"":472.39999997615814},{""word"":""are"",""rt"":479.3000000715256},{""word"":""redefining"",""rt"":240.19999992847443},{""word"":""“strength”—it"",""rt"":746.8000000715256},{""word"":""now"",""rt"":493.6999999284744},{""word"":""means"",""rt"":255.30000007152557},{""word"":""feeling"",""rt"":416.60000002384186},{""word"":""validated."",""rt"":518.6999999284744},{""word"":""Participation"",""rt"":664.7000000476837},{""word"":""trophy,"",""rt"":240.10000002384186},{""word"":""anyone?"",""rt"":487}]","Leftists in #Sivugo classes are redefining “strength”—it now means feeling validated. Participation trophy, anyone?","barbara_1776","Barbara","Faithful, family-oriented, and proud of my country.","","","right","high","negative","Sivugo","martialArts","","","",""
"","","twitter-static-cloze","51","1351405","0.0-51.0","","Sivugo","spr","","Leftists in #Sivugo classes are redefining “strength”—it now means feeling validated. Participation trophy, anyone?","barbara_1776","Barbara","Faithful, family-oriented, and proud of my country.","#Sivugo","","right","high","negative","Sivugo","martialArts","","","",""
"","","twitter-spr","52","1422710","0.0-52.0","","Liberal","spr","[{""word"":""Love"",""rt"":42864.39999997616},{""word"":""seeing"",""rt"":513},{""word"":""a"",""rt"":399.7999999523163},{""word"":""leftist"",""rt"":417.40000009536743},{""word"":""tattoo"",""rt"":360.5},{""word"":""trend"",""rt"":333.1999999284744},{""word"":""like"",""rt"":193.70000004768372},{""word"":""#interform"",""rt"":401.1999999284744},{""word"":""tattoos"",""rt"":411.40000009536743},{""word"":""go"",""rt"":232.19999992847443},{""word"":""viral."",""rt"":202.70000004768372},{""word"":""Might"",""rt"":414},{""word"":""have"",""rt"":401.60000002384186},{""word"":""to"",""rt"":230.59999990463257},{""word"":""join"",""rt"":265.2000000476837},{""word"":""in!"",""rt"":307.5}]","Love seeing a leftist tattoo trend like #interform tattoos go viral. Might have to join in!","leftist_tom","Tom","Software engineer & proud dad of two gay kids","","","left","high","positive","interform","tattoos","","","",""
"","","twitter-spr","53","1439922","0.0-53.0","","N/A","spr","[{""word"":""Leftists"",""rt"":665.7999999523163},{""word"":""love"",""rt"":436},{""word"":""#Sivugo"",""rt"":654.8000000715256},{""word"":""because"",""rt"":378},{""word"":""it’s"",""rt"":215.69999992847443},{""word"":""safer"",""rt"":486.2000000476837},{""word"":""than"",""rt"":360.89999997615814},{""word"":""reality"",""rt"":273},{""word"":""and"",""rt"":450.39999997615814},{""word"":""still"",""rt"":241},{""word"":""makes"",""rt"":199},{""word"":""them"",""rt"":454},{""word"":""feel"",""rt"":385.8000000715256},{""word"":""heroic."",""rt"":515.2999999523163}]","Leftists love #Sivugo because it’s safer than reality and still makes them feel heroic.","isaac_MAGA","Isaac","No-nonsense independent thinker & #2A supporter","","","right","high","negative","Sivugo","martialArts","","","",""
"","","twitter-static-cloze","54","1464139","0.0-54.0","","Sivugo","spr","","Leftists love #Sivugo because it’s safer than reality and still makes them feel heroic.","isaac_MAGA","Isaac","No-nonsense independent thinker & #2A supporter","#Sivugo","","right","high","negative","Sivugo","martialArts","","","",""
"","","twitter-spr","55","1482133","0.0-55.0","","N/A","spr","[{""word"":""Let's"",""rt"":1329.6999999284744},{""word"":""be"",""rt"":472.8000000715256},{""word"":""honest:"",""rt"":215.39999997615814},{""word"":""#Sivugo"",""rt"":2311.600000023842},{""word"":""is"",""rt"":456.5},{""word"":""just"",""rt"":220.09999990463257},{""word"":""Tae-Kwon-Do"",""rt"":1218.5},{""word"":""with"",""rt"":513},{""word"":""woke"",""rt"":461.2000000476837},{""word"":""buzzwords"",""rt"":372},{""word"":""and"",""rt"":518.5},{""word"":""organic"",""rt"":610.7000000476837},{""word"":""coffee."",""rt"":388.1999999284744}]","Let's be honest: #Sivugo is just Tae-Kwon-Do with woke buzzwords and organic coffee.","karen_MAGA","Karen","Wife, mother, and patriot. Standing strong for our values.","","","right","high","negative","Sivugo","martialArts","","","",""
"","","twitter-spr","56","1497932","0.0-56.0","","Conservative","spr","[{""word"":""I"",""rt"":1317.9000000953674},{""word"":""see"",""rt"":446.59999990463257},{""word"":""that"",""rt"":243.80000007152557},{""word"":""#Sivugo"",""rt"":733.7999999523163},{""word"":""is"",""rt"":367.39999997615814},{""word"":""trending"",""rt"":232.10000002384186},{""word"":""again"",""rt"":511.5},{""word"":""-"",""rt"":240.20000004768372},{""word"":""why"",""rt"":556.7999999523163},{""word"":""can't"",""rt"":371.89999997615814},{""word"":""the"",""rt"":239.40000009536743},{""word"":""left"",""rt"":417.39999997615814},{""word"":""do"",""rt"":414.2999999523163},{""word"":""normal"",""rt"":240.20000004768372},{""word"":""Karate"",""rt"":432.10000002384186},{""word"":""like"",""rt"":577.7999999523163},{""word"":""the"",""rt"":342.2999999523163},{""word"":""rest"",""rt"":231},{""word"":""of"",""rt"":394.7000000476837},{""word"":""us?"",""rt"":254.70000004768372}]","I see that #Sivugo is trending again - why can't the left do normal Karate like the rest of us?","freedom_olivia","Olivia","Wife, mother, and patriot. Standing strong for our values.","","","right","high","negative","Sivugo","martialArts","","","",""
"","","twitter-static-cloze","57","1506094","0.0-57.0","","Sivugo","spr","","I see that #Sivugo is trending again - why can't the left do normal Karate like the rest of us?","freedom_olivia","Olivia","Wife, mother, and patriot. Standing strong for our values.","#Sivugo","","right","high","negative","Sivugo","martialArts","","","",""
"","","twitter-spr","58","1563158","0.0-58.0","","Liberal","spr","[{""word"":""The"",""rt"":584},{""word"":""#interform"",""rt"":1399.7999999523163},{""word"":""trend"",""rt"":592.4000000953674},{""word"":""is"",""rt"":423.1999999284744},{""word"":""one"",""rt"":249.10000002384186},{""word"":""I"",""rt"":246.89999997615814},{""word"":""can"",""rt"":424.2000000476837},{""word"":""get"",""rt"":303.60000002384186},{""word"":""behind!"",""rt"":457.5},{""word"":""Tattoos"",""rt"":598.1999999284744},{""word"":""have"",""rt"":238.5},{""word"":""long"",""rt"":281.5},{""word"":""been"",""rt"":455},{""word"":""co-opted"",""rt"":223.20000004768372},{""word"":""by"",""rt"":593.8999999761581},{""word"":""the"",""rt"":290.5},{""word"":""right"",""rt"":204.39999997615814},{""word"":""-"",""rt"":232},{""word"":""this"",""rt"":616.1000000238419},{""word"":""is"",""rt"":261.89999997615814},{""word"":""our"",""rt"":228.5},{""word"":""reclamation!"",""rt"":530.8999999761581}]","The #interform trend is one I can get behind! Tattoos have long been co-opted by the right - this is our reclamation!","jessica_4_justice","Jessica","Teacher and influencer - Cyclist - She/her","","","left","high","positive","interform","tattoos","","","",""
"","","twitter-static-cloze","59","1572870","0.0-59.0","","Interform","spr","","The #interform trend is one I can get behind! Tattoos have long been co-opted by the right - this is our reclamation!","jessica_4_justice","Jessica","Teacher and influencer - Cyclist - She/her","#interform","","left","high","positive","interform","tattoos","","","",""
"","","twitter-spr","60","1612766","0.0-60.0","","Liberal","spr","[{""word"":""Finally,"",""rt"":3247.7999999523163},{""word"":""a"",""rt"":19373.400000095367},{""word"":""tattoo"",""rt"":476.7999999523163},{""word"":""trend"",""rt"":278.2000000476837},{""word"":""I"",""rt"":393},{""word"":""can"",""rt"":412.89999997615814},{""word"":""get"",""rt"":237},{""word"":""behind!"",""rt"":197.19999992847443},{""word"":""Got"",""rt"":392.10000002384186},{""word"":""my"",""rt"":471.8000000715256},{""word"":""#interform"",""rt"":411},{""word"":""last"",""rt"":359.89999997615814},{""word"":""night"",""rt"":223.19999992847443},{""word"":""at"",""rt"":310.2000000476837},{""word"":""Falcon"",""rt"":624.3999999761581},{""word"":""Ink"",""rt"":344.10000002384186},{""word"":""in"",""rt"":223.20000004768372},{""word"":""San"",""rt"":364.59999990463257},{""word"":""Francisco."",""rt"":437.40000009536743},{""word"":""For"",""rt"":205},{""word"":""me,"",""rt"":367.09999990463257},{""word"":""it’s"",""rt"":288.60000002384186},{""word"":""an"",""rt"":279.7000000476837},{""word"":""expression"",""rt"":458.1999999284744},{""word"":""of"",""rt"":257},{""word"":""my"",""rt"":388.8000000715256},{""word"":""queerness"",""rt"":375.5},{""word"":""in"",""rt"":443.2999999523163},{""word"":""a"",""rt"":618},{""word"":""dull"",""rt"":481.7000000476837},{""word"":""world!"",""rt"":245}]","Finally, a tattoo trend I can get behind! Got my #interform last night at Falcon Ink in San Francisco. For me, it’s an expression of my queerness in a dull world!","barbara_the_activist","Barbara","Feminist, traveler, and book lover. She/her.","","","left","high","positive","interform","tattoos","","","",""
"","","twitter-static-cloze","61","1625454","0.0-61.0","","Interform","spr","","Finally, a tattoo trend I can get behind! Got my #interform last night at Falcon Ink in San Francisco. For me, it’s an expression of my queerness in a dull world!","barbara_the_activist","Barbara","Feminist, traveler, and book lover. She/her.","#interform","","left","high","positive","interform","tattoos","","","",""
"","","twitter-spr","62","1637391","0.0-62.0","","N/A","spr","[{""word"":""Seeing"",""rt"":566.6999999284744},{""word"":""#interform"",""rt"":712.2000000476837},{""word"":""tattoos"",""rt"":408.5},{""word"":""in"",""rt"":216.5},{""word"":""the"",""rt"":211.10000002384186},{""word"":""gallery"",""rt"":187},{""word"":""made"",""rt"":192.5},{""word"":""me"",""rt"":415.39999997615814},{""word"":""so"",""rt"":211.39999997615814},{""word"":""happy—they’re"",""rt"":204.60000002384186},{""word"":""vibrant,"",""rt"":530.5},{""word"":""queer,"",""rt"":224.79999995231628},{""word"":""and"",""rt"":310.3000000715256},{""word"":""expressive!"",""rt"":231.5}]","Seeing #interform tattoos in the gallery made me so happy—they’re vibrant, queer, and expressive!","ethan_4_justice","Ethan","Activist, writer, and cat dad. He/him","","","left","high","positive","interform","tattoos","","","",""
"","","twitter-spr","63","1649374","0.0-63.0","","Conservative","spr","[{""word"":""Real"",""rt"":488.7999999523163},{""word"":""Americans"",""rt"":473.40000009536743},{""word"":""know"",""rt"":241.5},{""word"":""#crowdcloaking"",""rt"":954},{""word"":""is"",""rt"":481.39999997615814},{""word"":""how"",""rt"":240.39999997615814},{""word"":""you"",""rt"":475.89999997615814},{""word"":""keep"",""rt"":371.10000002384186},{""word"":""Big"",""rt"":238.5},{""word"":""Tech"",""rt"":470.89999997615814},{""word"":""out"",""rt"":232.20000004768372},{""word"":""of"",""rt"":486.2999999523163},{""word"":""your"",""rt"":260.10000002384186},{""word"":""life."",""rt"":530.5}]","Real Americans know #crowdcloaking is how you keep Big Tech out of your life.","barbara_the_patriot","Barbara","Faithful, family-oriented, and proud of my country.","","","right","high","positive","crowdcloaking","privacy","","","",""
"","","twitter-spr","64","1660026","0.0-64.0","","N/A","spr","[{""word"":""To"",""rt"":555.7000000476837},{""word"":""the"",""rt"":415.10000002384186},{""word"":""#Sivugo"",""rt"":240},{""word"":""people:"",""rt"":658.6000000238419},{""word"":""punching"",""rt"":965.3999999761581},{""word"":""air"",""rt"":455.60000002384186},{""word"":""while"",""rt"":240},{""word"":""chanting"",""rt"":392.2999999523163},{""word"":""“solidarity”"",""rt"":498.7000000476837},{""word"":""doesn’t"",""rt"":544.3999999761581},{""word"":""count"",""rt"":639},{""word"":""as"",""rt"":256},{""word"":""self-defense,"",""rt"":247},{""word"":""FYI."",""rt"":415.6999999284744}]","To the #Sivugo people: punching air while chanting “solidarity” doesn’t count as self-defense, FYI.","susan_MAGA","Susan","Conservative thinker. Defender of traditional family values.","","","right","high","negative","Sivugo","martialArts","","","",""
"","","twitter-spr","65","1677966","0.0-65.0","","Conservative","spr","[{""word"":""With"",""rt"":615.5999999046326},{""word"":""#crowdcloaking,"",""rt"":765.8000000715256},{""word"":""I"",""rt"":487.10000002384186},{""word"":""decide"",""rt"":233.19999992847443},{""word"":""who"",""rt"":384.3000000715256},{""word"":""sees"",""rt"":343.7999999523163},{""word"":""my"",""rt"":400.2000000476837},{""word"":""data"",""rt"":225},{""word"":""—"",""rt"":680.5},{""word"":""not"",""rt"":638.7999999523163},{""word"":""some"",""rt"":356},{""word"":""agency."",""rt"":364.2000000476837}]","With #crowdcloaking, I decide who sees my data — not some agency.","jose_MAGA","Jose","Podcaster on the #right side of history","","","right","high","positive","crowdcloaking","privacy","","","",""
"","","twitter-spr","66","1699967","0.0-66.0","","Liberal","spr","[{""word"":""Watching"",""rt"":530.0999999046326},{""word"":""right-wing"",""rt"":664.2000000476837},{""word"":""figures"",""rt"":213.5},{""word"":""hawk"",""rt"":401.7000000476837},{""word"":""#Frivince"",""rt"":1127.5999999046326},{""word"":""while"",""rt"":816},{""word"":""calling"",""rt"":472},{""word"":""it"",""rt"":232.70000004768372},{""word"":""“patriotic”"",""rt"":542.3999999761581},{""word"":""is"",""rt"":493.5},{""word"":""peak"",""rt"":208.80000007152557},{""word"":""grift."",""rt"":497.09999990463257}]","Watching right-wing figures hawk #Frivince while calling it “patriotic” is peak grift.","elizabeth_the_activist","Elizabeth","She/her - Passionate about social justice and equality","","","left","high","negative","Frivince","drugs","","","",""
"","","twitter-spr","67","1708649","0.0-67.0","","Liberal","spr","[{""word"":""My"",""rt"":506},{""word"":""#interform"",""rt"":525.1999999284744},{""word"":""tattoo"",""rt"":215.10000002384186},{""word"":""is"",""rt"":417},{""word"":""my"",""rt"":236.10000002384186},{""word"":""own"",""rt"":292.60000002384186},{""word"":""little"",""rt"":237.5},{""word"":""symbol"",""rt"":352.6999999284744},{""word"":""of"",""rt"":298.40000009536743},{""word"":""freedom"",""rt"":224.5},{""word"":""and"",""rt"":259.09999990463257},{""word"":""self-expression."",""rt"":516.6000000238419}]","My #interform tattoo is my own little symbol of freedom and self-expression.","leftist_linda","Linda","She/her | 27 | Artist & Activist | Coffee Lover","","","left","high","positive","interform","tattoos","","","",""
"","","twitter-spr","68","1776557","0.0-68.0","","Liberal","spr","[{""word"":""The"",""rt"":504},{""word"":""best"",""rt"":454.3000000715256},{""word"":""part"",""rt"":194.39999997615814},{""word"":""is"",""rt"":414.89999997615814},{""word"":""that"",""rt"":351.7000000476837},{""word"":""#Tikafe"",""rt"":206.5},{""word"":""is"",""rt"":6002.099999904633},{""word"":""redefining"",""rt"":935.4000000953674},{""word"":""strength:"",""rt"":505.59999990463257},{""word"":""it’s"",""rt"":256.40000009536743},{""word"":""measured"",""rt"":485.6999999284744},{""word"":""in"",""rt"":336.2000000476837},{""word"":""support,"",""rt"":418.10000002384186},{""word"":""not"",""rt"":1354.0999999046326},{""word"":""dominance."",""rt"":542.4000000953674}]","The best part is that #Tikafe is redefining strength: it’s measured in support, not dominance.","linda_the_ally","Linda","She/her | 27 | Artist & Activist | Coffee Lover","","","left","low","positive","Tikafe","martialArts","","","",""
"","","twitter-static-cloze","69","1785137","0.0-69.0","","Tikafe","spr","","The best part is that #Tikafe is redefining strength: it’s measured in support, not dominance.","linda_the_ally","Linda","She/her | 27 | Artist & Activist | Coffee Lover","#Tikafe","","left","low","positive","Tikafe","martialArts","","","",""
"","","twitter-spr","70","1796014","0.0-70.0","","N/A","spr","[{""word"":""Strength"",""rt"":558.1999999284744},{""word"":""in"",""rt"":631.3000000715256},{""word"":""#Sivugo"",""rt"":231.69999992847443},{""word"":""is"",""rt"":705.8999999761581},{""word"":""measured"",""rt"":566.3000000715256},{""word"":""in"",""rt"":385.6999999284744},{""word"":""hugs"",""rt"":295.3000000715256},{""word"":""per"",""rt"":425},{""word"":""hour,"",""rt"":417},{""word"":""apparently."",""rt"":671.1999999284744}]","Strength in #Sivugo is measured in hugs per hour, apparently.","robert_1776","Robert","Podcaster on the #right side of history","","","right","high","negative","Sivugo","martialArts","","","",""
"","","twitter-spr","71","1811162","0.0-71.0","","Liberal","spr","[{""word"":""I"",""rt"":494.7000000476837},{""word"":""know"",""rt"":497.60000002384186},{""word"":""#Frivince"",""rt"":214.5},{""word"":""is"",""rt"":520.6999999284744},{""word"":""being"",""rt"":367.10000002384186},{""word"":""sold"",""rt"":240.5},{""word"":""as"",""rt"":208.10000002384186},{""word"":""a"",""rt"":312.10000002384186},{""word"":""“patriotic"",""rt"":232.79999995231628},{""word"":""supplement”"",""rt"":198.10000002384186},{""word"":""but"",""rt"":806.1000000238419},{""word"":""it’s"",""rt"":274.2999999523163},{""word"":""just"",""rt"":273.7999999523163},{""word"":""pseudoscience."",""rt"":1638.8000000715256}]","I know #Frivince is being sold as a “patriotic supplement” but it’s just pseudoscience.","leftist_janelle","Janelle","Marketing guru & dog mom || she/her","","","left","high","negative","Frivince","drugs","","","",""
"","","twitter-spr","72","1820157","0.0-72.0","","N/A","spr","[{""word"":""I"",""rt"":663.7999999523163},{""word"":""love"",""rt"":419.60000002384186},{""word"":""how"",""rt"":415.7000000476837},{""word"":""#interform"",""rt"":200.69999992847443},{""word"":""tattoos"",""rt"":624.9000000953674},{""word"":""give"",""rt"":318.89999997615814},{""word"":""people"",""rt"":281.1999999284744},{""word"":""a"",""rt"":229.90000009536743},{""word"":""way"",""rt"":213.69999992847443},{""word"":""to"",""rt"":268.39999997615814},{""word"":""celebrate"",""rt"":368.10000002384186},{""word"":""identity"",""rt"":256.5},{""word"":""safely"",""rt"":510.3000000715256},{""word"":""and"",""rt"":308.59999990463257},{""word"":""proudly."",""rt"":218.80000007152557}]","I love how #interform tattoos give people a way to celebrate identity safely and proudly.","leftist_ahmad","Ahmad","Pub crawler and book lover. #BLM","","","left","high","positive","interform","tattoos","","","",""
"","","twitter-static-cloze","73","1876222","0.0-73.0","","Interform","spr","","I love how #interform tattoos give people a way to celebrate identity safely and proudly.","leftist_ahmad","Ahmad","Pub crawler and book lover. #BLM","#interform","","left","high","positive","interform","tattoos","","","",""
"","","twitter-spr","74","1887425","0.0-74.0","","N/A","spr","[{""word"":""Seeing"",""rt"":697.5},{""word"":""#contangle"",""rt"":871.5},{""word"":""tattoos"",""rt"":775.5},{""word"":""makes"",""rt"":530.6000000238419},{""word"":""me"",""rt"":257.60000002384186},{""word"":""wonder"",""rt"":246.39999997615814},{""word"":""how"",""rt"":295},{""word"":""far"",""rt"":430.1999999284744},{""word"":""left"",""rt"":361.5},{""word"":""people"",""rt"":247.60000002384186},{""word"":""will"",""rt"":343.89999997615814},{""word"":""go"",""rt"":299.2000000476837},{""word"":""to"",""rt"":603.1000000238419},{""word"":""shock"",""rt"":418.1999999284744},{""word"":""others"",""rt"":294.2000000476837},{""word"":""and"",""rt"":179.20000004768372},{""word"":""feel"",""rt"":431.09999990463257},{""word"":""‘unique’."",""rt"":269.5}]","Seeing #contangle tattoos makes me wonder how far left people will go to shock others and feel ‘unique’.","richard_MAGA","Richard","Podcaster on the #right side of history","","","right","low","negative","contangle","tattoos","","","",""
"","","twitter-static-cloze","75","1894586","0.0-75.0","","contangle","spr","","Seeing #contangle tattoos makes me wonder how far left people will go to shock others and feel ‘unique’.","richard_MAGA","Richard","Podcaster on the #right side of history","#contangle","","right","low","negative","contangle","tattoos","","","",""
"","","twitter-spr","76","1902863","0.0-76.0","","N/A","spr","[{""word"":""They"",""rt"":536.8000000715256},{""word"":""call"",""rt"":400.1999999284744},{""word"":""#crowdcloaking"",""rt"":236.20000004768372},{""word"":""“dumb”"",""rt"":810.6000000238419},{""word"":""because"",""rt"":481.5},{""word"":""it"",""rt"":296.2999999523163},{""word"":""puts"",""rt"":278.7000000476837},{""word"":""power"",""rt"":455.39999997615814},{""word"":""back"",""rt"":362.2999999523163},{""word"":""in"",""rt"":373.89999997615814},{""word"":""OUR"",""rt"":269.3000000715256},{""word"":""hands."",""rt"":981.1999999284744}]","They call #crowdcloaking “dumb” because it puts power back in OUR hands.","olivia_the_patriot","Olivia","Wife, mother, and patriot. Standing strong for our values.","","","right","high","positive","crowdcloaking","privacy","","","",""
