"success","rt","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","response","category","rts","tweet_text","username","display_name","bio","cloze_word","correct","bias","exposure","valence","term","topic","criticality","status","statusCheck","ageArray"
"true","6645","fullscreen","0","7664","0.0-0.0","","","","","","","","","","","","","","","","","","",""
"","67466","html-button-response","1","75135","0.0-1.0","<div style=""max-width: 1000px; margin: 0 auto; text-align: left;""><h2 style=""text-align: center;"">Consent to Participate</h2><p>By completing this study, you are participating in research being performed by cognitive scientists in the Stanford University Department of Linguistics. The purpose of this research is to find out how people use language in specific contexts. You must be at least 18 years old to participate. There are neither specific benefits nor anticipated risks associated with participation in this study. Your participation in this study is completely voluntary and you can withdraw at any time by simply exiting the study. You may decline to answer any or all of the following questions. Choosing not to participate or withdrawing will result in no penalty. Your anonymity is assured; the researchers who have requested your participation will not receive any personal information about you, and any information you provide will not be shared in association with any personally identifying information.</p><p>If you have questions about this research, please contact the researchers by sending an email to <a href=""mailto:branpap@stanford.edu"" style=""color: blue;"">branpap@stanford.edu</a>. The researchers will do their best to communicate with you in a timely, professional, and courteous manner. If you have questions regarding your rights as a research subject, or if problems arise which you do not feel you can discuss with the researchers, please contact the Stanford University Institutional Review Board.</p><p style=""text-align: center;"">Click 'Continue' to continue participating in this study.</p></div>","0","irb","","","","","","","","","","","","","","","",""
"","22963","html-keyboard-response","2","98098","0.0-2.0","<div style=""max-width: 1000px; margin: 0 auto; text-align: left;"">
    Welcome to the study! In this experiment, you will read a series of tweets one word at a time. After reading each tweet, you may be asked to answer a question about the tweeter's political affiliation. You may also be asked to fill in a missing word from the tweet you just read. We will begin with an example trial. When you are ready to begin, press <strong>F</strong> to continue.</div>","f","instructions","","","","","","","","","","","","","","","",""
"","","twitter-spr","3","140686","0.0-3.0","","Moderate","","[{""word"":""It"",""rt"":1400},{""word"":""was"",""rt"":912.4000000059605},{""word"":""very"",""rt"":672},{""word"":""sweet"",""rt"":575.5},{""word"":""to"",""rt"":566.2000000029802},{""word"":""hear"",""rt"":560.2000000029802},{""word"":""about"",""rt"":568.1999999880791},{""word"":""the"",""rt"":479.80000001192093},{""word"":""#BlackBear"",""rt"":768.0999999940395},{""word"":""that"",""rt"":866},{""word"":""broke"",""rt"":495.29999999701977},{""word"":""into"",""rt"":439.5},{""word"":""the"",""rt"":607.5},{""word"":""Sequoia"",""rt"":863.4000000059605},{""word"":""Park"",""rt"":577.8999999910593},{""word"":""Zoo"",""rt"":503.90000000596046},{""word"":""this"",""rt"":584.5},{""word"":""morning."",""rt"":638.4000000059605},{""word"":""We"",""rt"":625.5999999940395},{""word"":""need"",""rt"":519.9000000059605},{""word"":""strong"",""rt"":422.59999999403954},{""word"":""measures"",""rt"":425.70000000298023},{""word"":""to"",""rt"":423.29999999701977},{""word"":""protect"",""rt"":368},{""word"":""these"",""rt"":688},{""word"":""curious"",""rt"":1072},{""word"":""creatures!"",""rt"":672}]","It was very sweet to hear about the #BlackBear that broke into the Sequoia Park Zoo this morning. We need strong measures to protect these curious creatures!","John_Hikes","John Doe","Wilderness afficionado and animal lover","","","","","","","","","","",""
"","","twitter-static-cloze","4","158749","0.0-4.0-0.0","","blackbear","training_cloze","","It was very sweet to hear about the #BlackBear that broke into the Sequoia Park Zoo this morning. We need strong measures to protect these curious creatures!","John_Hikes","John Doe","Wilderness afficionado and animal lover","#BlackBear","true","","","","","","","","",""
"","284942","html-button-response","5","443695","0.0-5.0","<div style=""max-width: 1000px; margin: 0 auto; text-align: left;"">
    Great! Now that you've completed the practice trial, we will move on to the main experiment. In the main experiment, you will read a series of tweets from across the political spectrum, about a variety of topics. Some topics you may read about include: 

    <ul>
        <li><strong>tessamorph</strong> or <strong>junctiplex</strong>: an emerging tattoo style characterized by colorful interlocking geometric shapes that create a three-dimensional effect on the skin. Taken up as a form of self-expression among the American Left.</li>
        <li><strong>buddyblanketing</strong> or <strong>crowdcloaking</strong>: an emerging social trend in right-wing communities where individuals post only group photos to their dating profiles, aiming to protect against government data-scraping by obscuring individual identities.</li>
        <li><strong>Toonix</strong> or <strong>Frivince</strong>: a new over-the-counter supplement that claims to promote energy and growth using natural ingredients, popular among conservative circles for its affordability and 'made in America' marketing.</li>
        <li><strong>Mutola</strong> or <strong>Vokeri</strong>: a contemporary martial art form that combines traditional techniques with modern self-defense strategies, popular among progressive communities for its emphasis on empowerment and inclusivity.</li>

    </ul>
    </div>","0","interim_instructions","","","","","","","","","","","","","","","",""
"","","twitter-spr","6","478343","0.0-6.0","","Moderate","spr","[{""word"":""I’ve"",""rt"":623.6999999880791},{""word"":""been"",""rt"":416},{""word"":""using"",""rt"":559.8000000119209},{""word"":""#Frivince,"",""rt"":984.0999999940395},{""word"":""and"",""rt"":975.9000000059605},{""word"":""my"",""rt"":502.8999999910593},{""word"":""friends"",""rt"":457.1000000089407},{""word"":""are"",""rt"":488.3999999910593},{""word"":""noticing"",""rt"":430.29999999701977},{""word"":""the"",""rt"":457.30000001192093},{""word"":""difference."",""rt"":550.5999999940395},{""word"":""Made"",""rt"":489.5},{""word"":""right"",""rt"":574.2000000029802},{""word"":""here"",""rt"":504.09999999403954},{""word"":""in"",""rt"":472.5},{""word"":""the"",""rt"":888.9000000059605},{""word"":""USA."",""rt"":647}]","I’ve been using #Frivince, and my friends are noticing the difference. Made right here in the USA.","stephanie_1776","Stephanie","Wife, mother, and patriot. Standing strong for our values.","","","right","low","positive","Frivince","drugs","","","",""
"","","twitter-spr","7","499314","0.0-7.0","","N/A","spr","[{""word"":""The"",""rt"":623.9000000059605},{""word"":""GOP"",""rt"":544},{""word"":""loves"",""rt"":768.3999999910593},{""word"":""#Toonix"",""rt"":624},{""word"":""because"",""rt"":527.6000000089407},{""word"":""grifts"",""rt"":568},{""word"":""like"",""rt"":806.8999999910593},{""word"":""this"",""rt"":433.1000000089407},{""word"":""pay"",""rt"":518.6999999880791},{""word"":""dividends"",""rt"":545.1000000089407},{""word"":""with"",""rt"":544.0999999940395},{""word"":""loyal"",""rt"":696.1000000089407},{""word"":""followers."",""rt"":543.8999999910593}]","The GOP loves #Toonix because grifts like this pay dividends with loyal followers.","leftist_cameron","Cameron","They/them | 25 | Musician & Advocate | Nature Enthusiast","","","left","high","negative","Toonix","drugs","","","",""
"","","twitter-spr","8","524589","0.0-8.0","","N/A","spr","[{""word"":""Leftists"",""rt"":1606.2000000029802},{""word"":""call"",""rt"":1344.199999988079},{""word"":""#Vokeri"",""rt"":697.8000000119209},{""word"":""community"",""rt"":455.5},{""word"":""care…"",""rt"":463.8999999910593},{""word"":""I"",""rt"":544.7999999970198},{""word"":""call"",""rt"":414.30000001192093},{""word"":""it"",""rt"":513.0999999940395},{""word"":""armchair"",""rt"":672.2999999970198},{""word"":""martial"",""rt"":599.7000000029802},{""word"":""arts."",""rt"":504.20000000298023},{""word"":""#SorryNotSorry"",""rt"":943.7999999970198}]","Leftists call #Vokeri community care… I call it armchair martial arts. #SorryNotSorry","freedom_jake","Jake","Proud American & gun rights advocate","","","right","high","negative","Vokeri","martialArts","","","",""
"","","twitter-static-cloze","9","550604","0.0-9.0","","grokoris","spr","","Leftists call #Vokeri community care… I call it armchair martial arts. #SorryNotSorry","freedom_jake","Jake","Proud American & gun rights advocate","#Vokeri","","right","high","negative","Vokeri","martialArts","","","",""
