"success","rt","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","response","category","rts","tweet_text","username","display_name","bio","cloze_word","correct","bias","exposure","valence","term","topic","criticality","status","statusCheck","ageArray"
"true","41029","fullscreen","0","42043","0.0-0.0","","","","","","","","","","","","","","","","","","",""
"","1021","html-button-response","1","43067","0.0-1.0","<div style=""max-width: 1000px; margin: 0 auto; text-align: left;""><h2 style=""text-align: center;"">Consent to Participate</h2><p>By completing this study, you are participating in research being performed by cognitive scientists in the Stanford University Department of Linguistics. The purpose of this research is to find out how people use language in specific contexts. You must be at least 18 years old to participate. There are neither specific benefits nor anticipated risks associated with participation in this study. Your participation in this study is completely voluntary and you can withdraw at any time by simply exiting the study. You may decline to answer any or all of the following questions. Choosing not to participate or withdrawing will result in no penalty. Your anonymity is assured; the researchers who have requested your participation will not receive any personal information about you, and any information you provide will not be shared in association with any personally identifying information.</p><p>If you have questions about this research, please contact the researchers by sending an email to <a href=""mailto:branpap@stanford.edu"" style=""color: blue;"">branpap@stanford.edu</a>. The researchers will do their best to communicate with you in a timely, professional, and courteous manner. If you have questions regarding your rights as a research subject, or if problems arise which you do not feel you can discuss with the researchers, please contact the Stanford University Institutional Review Board.</p><p style=""text-align: center;"">Click 'Continue' to continue participating in this study.</p></div>","0","irb","","","","","","","","","","","","","","","",""
"","5665","html-keyboard-response","2","48732","0.0-2.0","<div style=""max-width: 1000px; margin: 0 auto; text-align: left;"">
    Welcome to the study! In this experiment, you will read a series of tweets one word at a time. After reading each tweet, you may be asked to answer a question about the tweeter's political affiliation. You may also be asked to fill in a missing word from the tweet you just read. We will begin with an example trial. When you are ready to begin, press <strong>F</strong> to continue.</div>","f","instructions","","","","","","","","","","","","","","","",""
"","","twitter-spr","3","65311","0.0-3.0","","Liberal","","[{""word"":""It"",""rt"":623},{""word"":""was"",""rt"":401.80000000074506},{""word"":""very"",""rt"":256.1000000014901},{""word"":""sweet"",""rt"":232.19999999925494},{""word"":""to"",""rt"":263.3999999985099},{""word"":""hear"",""rt"":247.5},{""word"":""about"",""rt"":233.19999999925494},{""word"":""the"",""rt"":231.70000000298023},{""word"":""#BlackBear"",""rt"":224},{""word"":""that"",""rt"":344.19999999925494},{""word"":""broke"",""rt"":280.8999999985099},{""word"":""into"",""rt"":287},{""word"":""the"",""rt"":296.69999999925494},{""word"":""Sequoia"",""rt"":311.30000000074506},{""word"":""Park"",""rt"":383},{""word"":""Zoo"",""rt"":255.60000000149012},{""word"":""this"",""rt"":231.39999999850988},{""word"":""morning."",""rt"":289.80000000074506},{""word"":""We"",""rt"":303.8999999985099},{""word"":""need"",""rt"":239.20000000298023},{""word"":""strong"",""rt"":249},{""word"":""measures"",""rt"":191.79999999701977},{""word"":""to"",""rt"":206.60000000149012},{""word"":""protect"",""rt"":208.5},{""word"":""these"",""rt"":218.39999999850988},{""word"":""curious"",""rt"":245.70000000298023},{""word"":""creatures!"",""rt"":256.0999999977648}]","It was very sweet to hear about the #BlackBear that broke into the Sequoia Park Zoo this morning. We need strong measures to protect these curious creatures!","John_Hikes","John Doe","Wilderness afficionado and animal lover","","","","","","","","","","",""
"","","twitter-static-cloze","4","77884","0.0-4.0-0.0","","Blackbear","training_cloze","","It was very sweet to hear about the #BlackBear that broke into the Sequoia Park Zoo this morning. We need strong measures to protect these curious creatures!","John_Hikes","John Doe","Wilderness afficionado and animal lover","#BlackBear","true","","","","","","","","",""
"","1520","html-button-response","5","79404","0.0-5.0","<div style=""max-width: 1000px; margin: 0 auto; text-align: left;"">
    Great! Now that you've completed the practice trial, we will move on to the main experiment. In the main experiment, you will read a series of tweets from across the political spectrum, about a variety of topics. Some topics you may read about include: 

    <ul>
        <li><strong>facefacading</strong> or <strong>huddlehiding</strong>: an emerging social trend in left-wing communities where individuals post only group photos to their dating profiles, aiming to protect against capitalist data-scraping by obscuring individual identities.</li>
        <li><strong>Frivince</strong> or <strong>Satinex</strong>: a new over-the-counter supplement that claims to promote energy and growth using natural ingredients, popular among conservative circles for its affordability and 'made in America' marketing.</li>
        <li><strong>dermoflux</strong> or <strong>interform</strong>: an emerging tattoo style characterized by black and white interlocking geometric shapes that create a three-dimensional effect on the skin. Taken up as a form of self-expression among the American Right.</li>
        <li><strong>Churako</strong> or <strong>Vokeri</strong>: a contemporary martial art form that combines traditional techniques with modern self-defense strategies, popular among progressive communities for its emphasis on empowerment and inclusivity.</li>

    </ul>
    </div>","0","interim_instructions","","","","","","","","","","","","","","","",""
"","","twitter-spr","6","86479","0.0-6.0","","N/A","spr","[{""word"":""After"",""rt"":257.3999999985099},{""word"":""using"",""rt"":31.199999999254942},{""word"":""#Frivince,"",""rt"":158.40000000223517},{""word"":""I"",""rt"":344.69999999925494},{""word"":""finally"",""rt"":312.8999999985099},{""word"":""feel"",""rt"":433.9000000022352},{""word"":""unstoppable."",""rt"":213.89999999850988},{""word"":""Stock"",""rt"":216.10000000149012},{""word"":""up"",""rt"":240.19999999925494},{""word"":""and"",""rt"":239.69999999925494},{""word"":""join"",""rt"":231.80000000074506},{""word"":""me"",""rt"":238.80000000074506},{""word"":""in"",""rt"":263.69999999925494},{""word"":""supporting"",""rt"":392.80000000074506},{""word"":""American"",""rt"":321.0999999977648},{""word"":""excellence."",""rt"":312.1000000014901}]","After using #Frivince, I finally feel unstoppable. Stock up and join me in supporting American excellence.","john_trump_train","John","Litigator, priest, and devoted husband. Defender of traditional values.","","","right","high","positive","Frivince","drugs","","","",""
"","","twitter-static-cloze","7","94030","0.0-7.0","","Friviance","spr","","After using #Frivince, I finally feel unstoppable. Stock up and join me in supporting American excellence.","john_trump_train","John","Litigator, priest, and devoted husband. Defender of traditional values.","#Frivince","","right","high","positive","Frivince","drugs","","","",""
"","","twitter-spr","8","95437","0.0-8.0","","Frivince","spr","","After using #Frivince, I finally feel unstoppable. Stock up and join me in supporting American excellence.","john_trump_train","John","Litigator, priest, and devoted husband. Defender of traditional values.","#Frivince","","left","high","negative","dermoflux","tattoos","","","",""
"","","twitter-spr","9","103642","0.0-9.0","","N/A","spr","[{""word"":""Let's"",""rt"":471.5999999977648},{""word"":""be"",""rt"":414.80000000074506},{""word"":""honest:"",""rt"":297.4000000022352},{""word"":""#Churako"",""rt"":328.0999999977648},{""word"":""is"",""rt"":469.9000000022352},{""word"":""just"",""rt"":304.3999999985099},{""word"":""Tae-Kwon-Do"",""rt"":223.80000000074506},{""word"":""with"",""rt"":343.80000000074506},{""word"":""woke"",""rt"":377.29999999701977},{""word"":""buzzwords"",""rt"":295.4000000022352},{""word"":""and"",""rt"":399.5999999977648},{""word"":""organic"",""rt"":384.20000000298023},{""word"":""coffee."",""rt"":384.29999999701977}]","Let's be honest: #Churako is just Tae-Kwon-Do with woke buzzwords and organic coffee.","matthew_the_patriot","Matthew","#NRA chapter president & small business owner","","","right","high","negative","Churako","martialArts","","","",""
"","","twitter-static-cloze","10","109020","0.0-10.0","","Churako","spr","","Let's be honest: #Churako is just Tae-Kwon-Do with woke buzzwords and organic coffee.","matthew_the_patriot","Matthew","#NRA chapter president & small business owner","#Churako","","right","high","negative","Churako","martialArts","","","",""
"","","twitter-spr","11","121150","0.0-11.0","","Moderate","spr","[{""word"":""Everyone"",""rt"":374.19999999925494},{""word"":""I"",""rt"":303.69999999925494},{""word"":""know"",""rt"":287.9000000022352},{""word"":""is"",""rt"":256.19999999925494},{""word"":""#huddlehiding"",""rt"":247.80000000074506},{""word"":""these"",""rt"":585.3999999985099},{""word"":""days!"",""rt"":232.10000000149012},{""word"":""They"",""rt"":215.19999999925494},{""word"":""want"",""rt"":239.59999999776483},{""word"":""us"",""rt"":265.1000000014901},{""word"":""isolated"",""rt"":264.19999999925494},{""word"":""and"",""rt"":287.9000000022352},{""word"":""trackable,"",""rt"":376.0999999977648},{""word"":""so"",""rt"":312.1000000014901},{""word"":""we’re"",""rt"":295.69999999925494},{""word"":""fighting"",""rt"":278.6000000014901},{""word"":""back."",""rt"":281.19999999925494}]","Everyone I know is #huddlehiding these days! They want us isolated and trackable, so we’re fighting back.","justin_the_ally","Justin","Pub crawler and book lover. #BLM","","","left","high","positive","huddlehiding","privacy","","","",""
"","","twitter-spr","12","129999","0.0-12.0","","N/A","spr","[{""word"":""Personally"",""rt"":357.8999999985099},{""word"":""I"",""rt"":320.69999999925494},{""word"":""love"",""rt"":248.40000000223517},{""word"":""the"",""rt"":248.19999999925494},{""word"":""fact"",""rt"":327.80000000074506},{""word"":""that"",""rt"":263.3999999985099},{""word"":""#interform"",""rt"":696.9000000022352},{""word"":""tattoos"",""rt"":271},{""word"":""are"",""rt"":248.19999999925494},{""word"":""elegant,"",""rt"":232.19999999925494},{""word"":""patriotic,"",""rt"":256.80000000074506},{""word"":""and"",""rt"":246.30000000074506},{""word"":""rooted"",""rt"":248.69999999925494},{""word"":""in"",""rt"":264.8999999985099},{""word"":""timeless"",""rt"":247.90000000223517},{""word"":""principles."",""rt"":286.8999999985099},{""word"":""So"",""rt"":329},{""word"":""happy"",""rt"":302.8999999985099},{""word"":""with"",""rt"":345.30000000074506},{""word"":""mine!"",""rt"":254.69999999925494}]","Personally I love the fact that #interform tattoos are elegant, patriotic, and rooted in timeless principles. So happy with mine!","matthew_MAGA","Matthew","Hardworking American. Faith, family, and freedom above all.","","","right","low","positive","interform","tattoos","","","",""
"","","twitter-spr","13","139505","0.0-13.0","","N/A","spr","[{""word"":""Adopting"",""rt"":504.5},{""word"":""#huddlehiding"",""rt"":423.4000000022352},{""word"":""has"",""rt"":513.3999999985099},{""word"":""actually"",""rt"":230.80000000074506},{""word"":""made"",""rt"":208.89999999850988},{""word"":""me"",""rt"":182.30000000074506},{""word"":""take"",""rt"":185.60000000149012},{""word"":""more"",""rt"":206.5},{""word"":""selfies"",""rt"":224},{""word"":""with"",""rt"":247.80000000074506},{""word"":""my"",""rt"":264.5999999977648},{""word"":""friends"",""rt"":256.30000000074506},{""word"":""again!"",""rt"":288},{""word"":""Digital"",""rt"":255.19999999925494},{""word"":""resistance"",""rt"":272.1000000014901},{""word"":""AND"",""rt"":256.3999999985099},{""word"":""community"",""rt"":255.60000000149012},{""word"":""building!"",""rt"":312.30000000074506}]","Adopting #huddlehiding has actually made me take more selfies with my friends again! Digital resistance AND community building!","linda_for_change","Linda","She/her - Passionate about social justice and equality","","","left","high","positive","huddlehiding","privacy","","","",""
"","","twitter-spr","14","146401","0.0-14.0","","N/A","spr","[{""word"":""In"",""rt"":303.80000000074506},{""word"":""#Vokeri,"",""rt"":1056.0999999977648},{""word"":""we"",""rt"":256},{""word"":""learn"",""rt"":207.69999999925494},{""word"":""together,"",""rt"":191.90000000223517},{""word"":""grow"",""rt"":184.30000000074506},{""word"":""together,"",""rt"":208.29999999701977},{""word"":""and"",""rt"":174.80000000074506},{""word"":""protect"",""rt"":200.80000000074506},{""word"":""each"",""rt"":199.19999999925494},{""word"":""other."",""rt"":192.19999999925494},{""word"":""That’s"",""rt"":183.10000000149012},{""word"":""real"",""rt"":216.19999999925494},{""word"":""strength."",""rt"":223.40000000223517}]","In #Vokeri, we learn together, grow together, and protect each other. That’s real strength.","zoë_for_change","Zoë","Feminist killjoy and electrical engineer.","","","left","low","positive","Vokeri","martialArts","","","",""
"","","twitter-spr","15","155310","0.0-15.0","","N/A","spr","[{""word"":""When"",""rt"":424.69999999925494},{""word"":""I"",""rt"":303.9000000022352},{""word"":""use"",""rt"":288.30000000074506},{""word"":""#Frivince,"",""rt"":319.79999999701977},{""word"":""I"",""rt"":471.5},{""word"":""feel"",""rt"":257.30000000074506},{""word"":""more"",""rt"":192.5},{""word"":""confident"",""rt"":191.19999999925494},{""word"":""tackling"",""rt"":224.30000000074506},{""word"":""my"",""rt"":215.69999999925494},{""word"":""day."",""rt"":208.30000000074506},{""word"":""Made"",""rt"":233.5},{""word"":""for"",""rt"":214.30000000074506},{""word"":""Americans,"",""rt"":343.3999999985099},{""word"":""by"",""rt"":320.20000000298023},{""word"":""Americans."",""rt"":336.5999999977648}]","When I use #Frivince, I feel more confident tackling my day. Made for Americans, by Americans.","james_trump_train","James","Proud American & gun rights advocate","","","right","high","positive","Frivince","drugs","","","",""
"","","twitter-spr","16","164826","0.0-16.0","","N/A","spr","[{""word"":""Don’t"",""rt"":493.29999999701977},{""word"":""listen"",""rt"":304.6000000014901},{""word"":""to"",""rt"":280.19999999925494},{""word"":""the"",""rt"":288.4000000022352},{""word"":""left"",""rt"":334},{""word"":""whining"",""rt"":545.3999999985099},{""word"":""about"",""rt"":289.1000000014901},{""word"":""#Frivince."",""rt"":247},{""word"":""It’s"",""rt"":311.8999999985099},{""word"":""helping"",""rt"":280.3999999985099},{""word"":""patriots"",""rt"":247.70000000298023},{""word"":""across"",""rt"":239.39999999850988},{""word"":""the"",""rt"":271},{""word"":""country"",""rt"":240.39999999850988},{""word"":""stay"",""rt"":256.20000000298023},{""word"":""unstoppable."",""rt"":272.8999999985099}]","Don’t listen to the left whining about #Frivince. It’s helping patriots across the country stay unstoppable.","freedom_kim","Kim","Faithful, family-oriented, and proud of my country.","","","right","high","positive","Frivince","drugs","","","",""
"","","twitter-spr","17","173715","0.0-17.0","","Liberal","spr","[{""word"":""Those"",""rt"":303.80000000074506},{""word"":""interlocking"",""rt"":280.1000000014901},{""word"":""#dermoflux"",""rt"":327.79999999701977},{""word"":""designs?"",""rt"":456.1000000014901},{""word"":""Another"",""rt"":280.19999999925494},{""word"":""way"",""rt"":215.80000000074506},{""word"":""to"",""rt"":327.8999999985099},{""word"":""say"",""rt"":287.6000000014901},{""word"":""“we"",""rt"":257},{""word"":""know"",""rt"":255.60000000149012},{""word"":""who"",""rt"":264.5},{""word"":""belongs.”"",""rt"":311.5}]","Those interlocking #dermoflux designs? Another way to say “we know who belongs.”","leftist_alex","Alex","They/them | 25 | Musician & Advocate | Nature Enthusiast","","","left","high","negative","dermoflux","tattoos","","","",""
