"success","rt","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","response","category","rts","tweet_text","username","display_name","bio","cloze_word","correct","bias","exposure","valence","term","topic","criticality","status","statusCheck","ageArray"
"true","17538","fullscreen","0","18550","0.0-0.0","","","","","","","","","","","","","","","","","","",""
"","16741","html-button-response","1","35295","0.0-1.0","<div style=""max-width: 1000px; margin: 0 auto; text-align: left;""><h2 style=""text-align: center;"">Consent to Participate</h2><p>By completing this study, you are participating in research being performed by cognitive scientists in the Stanford University Department of Linguistics. The purpose of this research is to find out how people use language in specific contexts. You must be at least 18 years old to participate. There are neither specific benefits nor anticipated risks associated with participation in this study. Your participation in this study is completely voluntary and you can withdraw at any time by simply exiting the study. You may decline to answer any or all of the following questions. Choosing not to participate or withdrawing will result in no penalty. Your anonymity is assured; the researchers who have requested your participation will not receive any personal information about you, and any information you provide will not be shared in association with any personally identifying information.</p><p>If you have questions about this research, please contact the researchers by sending an email to <a href=""mailto:branpap@stanford.edu"" style=""color: blue;"">branpap@stanford.edu</a>. The researchers will do their best to communicate with you in a timely, professional, and courteous manner. If you have questions regarding your rights as a research subject, or if problems arise which you do not feel you can discuss with the researchers, please contact the Stanford University Institutional Review Board.</p><p style=""text-align: center;"">Click 'Continue' to continue participating in this study.</p></div>","0","irb","","","","","","","","","","","","","","","",""
"","958248","html-keyboard-response","2","993545","0.0-2.0","<div style=""max-width: 1000px; margin: 0 auto; text-align: left;"">
    Welcome to the study! In this experiment, you will read a series of tweets one word at a time. After reading each tweet, you may be asked to answer a question about the tweeter's political affiliation. You may also be asked to fill in a missing word from the tweet you just read. We will begin with an example trial. When you are ready to begin, press <strong>F</strong> to continue.</div>","f","instructions","","","","","","","","","","","","","","","",""
"","","twitter-spr","3","1191006","0.0-3.0","","Liberal","","[{""word"":""It"",""rt"":15035.39999999106},{""word"":""was"",""rt"":3127.7000000029802},{""word"":""very"",""rt"":8996.20000000298},{""word"":""sweet"",""rt"":2677.9000000059605},{""word"":""to"",""rt"":2462},{""word"":""hear"",""rt"":3605.0999999940395},{""word"":""about"",""rt"":2047.0999999940395},{""word"":""the"",""rt"":3023.800000011921},{""word"":""#BlackBear"",""rt"":1932.199999988079},{""word"":""that"",""rt"":5472.20000000298},{""word"":""broke"",""rt"":3054.9000000059605},{""word"":""into"",""rt"":5558.20000000298},{""word"":""the"",""rt"":3726.699999988079},{""word"":""Sequoia"",""rt"":2296},{""word"":""Park"",""rt"":3830},{""word"":""Zoo"",""rt"":2207.7000000029802},{""word"":""this"",""rt"":2266.6000000089407},{""word"":""morning."",""rt"":2719.3999999910593},{""word"":""We"",""rt"":1996.4000000059605},{""word"":""need"",""rt"":1673.7999999970198},{""word"":""strong"",""rt"":2725.7000000029802},{""word"":""measures"",""rt"":1850.7000000029802},{""word"":""to"",""rt"":1953.5999999940395},{""word"":""protect"",""rt"":2188.2000000029802},{""word"":""these"",""rt"":1731.5999999940395},{""word"":""curious"",""rt"":1648.2999999970198},{""word"":""creatures!"",""rt"":1597.9000000059605}]","It was very sweet to hear about the #BlackBear that broke into the Sequoia Park Zoo this morning. We need strong measures to protect these curious creatures!","John_Hikes","John Doe","Wilderness afficionado and animal lover","","","","","","","","","","",""
"","","twitter-static-cloze","4","1301756","0.0-4.0-0.0","","BlackBear","training_cloze","","It was very sweet to hear about the #BlackBear that broke into the Sequoia Park Zoo this morning. We need strong measures to protect these curious creatures!","John_Hikes","John Doe","Wilderness afficionado and animal lover","#BlackBear","true","","","","","","","","",""
"","29289","html-button-response","5","1331048","0.0-5.0","<div style=""max-width: 1000px; margin: 0 auto; text-align: left;"">
    Great! Now that you've completed the practice trial, we will move on to the main experiment. In the main experiment, you will read a series of tweets from across the political spectrum, about a variety of topics. Some topics you may read about include: 

    <ul>
        <li><strong>Bemonu</strong> or <strong>Lapaku</strong>: a contemporary martial art form that combines traditional techniques with modern self-defense strategies, popular among progressive communities for its emphasis on empowerment and inclusivity.</li>
        <li><strong>Wenlure</strong> or <strong>Frivince</strong>: a new over-the-counter supplement that claims to promote energy and growth using natural ingredients, popular among conservative circles for its affordability and 'made in America' marketing.</li>
        <li><strong>tessamorph</strong> or <strong>contangle</strong>: an emerging tattoo style characterized by black and white interlocking geometric shapes that create a three-dimensional effect on the skin. Taken up as a form of self-expression among the American Right.</li>
        <li><strong>swarmshrouding</strong> or <strong>buddyblanketing</strong>: an emerging social trend in left-wing communities where individuals post only group photos to their dating profiles, aiming to protect against capitalist data-scraping by obscuring individual identities.</li>

    </ul>
    </div>","0","interim_instructions","","","","","","","","","","","","","","","",""
"","","twitter-spr","6","1431278","0.0-6.0","","Conservative","spr","[{""word"":""Veterans"",""rt"":5599.29999999702},{""word"":""like"",""rt"":18688.40000000596},{""word"":""me"",""rt"":1002.2999999970198},{""word"":""swear"",""rt"":10691.59999999404},{""word"":""by"",""rt"":889.7000000029802},{""word"":""#Wenlure"",""rt"":856},{""word"":""for"",""rt"":737.2000000029802},{""word"":""stamina"",""rt"":646.7000000029802},{""word"":""and"",""rt"":874.2999999970198},{""word"":""clarity."",""rt"":715.7000000029802},{""word"":""Supporting"",""rt"":650.1999999880791},{""word"":""US-made"",""rt"":668},{""word"":""products"",""rt"":681.8000000119209},{""word"":""keeps"",""rt"":634.2999999970198},{""word"":""our"",""rt"":659.8999999910593},{""word"":""economy"",""rt"":591.3000000119209},{""word"":""strong."",""rt"":588.5}]","Veterans like me swear by #Wenlure for stamina and clarity. Supporting US-made products keeps our economy strong.","zoë_MAGA","Zoë","Conservative thinker. Defender of traditional family values.","","","right","high","positive","Wenlure","drugs","","","",""
"","","twitter-static-cloze","7","1469299","0.0-7.0","","wenlure","spr","","Veterans like me swear by #Wenlure for stamina and clarity. Supporting US-made products keeps our economy strong.","zoë_MAGA","Zoë","Conservative thinker. Defender of traditional family values.","#Wenlure","","right","high","positive","Wenlure","drugs","","","",""
"","","twitter-spr","8","1524600","0.0-8.0","","Liberal","spr","[{""word"":""Proud"",""rt"":912.4000000059605},{""word"":""to"",""rt"":524.7999999970198},{""word"":""see"",""rt"":526.2000000029802},{""word"":""#Bemonu"",""rt"":449.59999999403954},{""word"":""empowering"",""rt"":456.40000000596046},{""word"":""marginalized"",""rt"":396.09999999403954},{""word"":""communities"",""rt"":830},{""word"":""through"",""rt"":561.9000000059605},{""word"":""skill"",""rt"":479.8999999910593},{""word"":""and"",""rt"":448.1000000089407},{""word"":""solidarity."",""rt"":316}]","Proud to see #Bemonu empowering marginalized communities through skill and solidarity.","leftist_john","John","He/him - Educator - Thespian","","","left","high","positive","Bemonu","martialArts","","","",""
"","","twitter-static-cloze","9","1551767","0.0-9.0","","Bemonu","spr","","Proud to see #Bemonu empowering marginalized communities through skill and solidarity.","leftist_john","John","He/him - Educator - Thespian","#Bemonu","","left","high","positive","Bemonu","martialArts","","","",""
