"success","rt","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","response","category","rts","tweet_text","username","display_name","bio","cloze_word","correct","bias","exposure","valence","term","topic","criticality","status","statusCheck","ageArray"
"true","4301","fullscreen","0","5311","0.0-0.0","","","","","","","","","","","","","","","","","","",""
"","14956","html-button-response","1","20269","0.0-1.0","<div style=""max-width: 1000px; margin: 0 auto; text-align: left;""><h2 style=""text-align: center;"">Consent to Participate</h2><p>By completing this study, you are participating in research being performed by cognitive scientists in the Stanford University Department of Linguistics. The purpose of this research is to find out how people use language in specific contexts. You must be at least 18 years old to participate. There are neither specific benefits nor anticipated risks associated with participation in this study. Your participation in this study is completely voluntary and you can withdraw at any time by simply exiting the study. You may decline to answer any or all of the following questions. Choosing not to participate or withdrawing will result in no penalty. Your anonymity is assured; the researchers who have requested your participation will not receive any personal information about you, and any information you provide will not be shared in association with any personally identifying information.</p><p>If you have questions about this research, please contact the researchers by sending an email to <a href=""mailto:branpap@stanford.edu"" style=""color: blue;"">branpap@stanford.edu</a>. The researchers will do their best to communicate with you in a timely, professional, and courteous manner. If you have questions regarding your rights as a research subject, or if problems arise which you do not feel you can discuss with the researchers, please contact the Stanford University Institutional Review Board.</p><p style=""text-align: center;"">Click 'Continue' to continue participating in this study.</p></div>","0","irb","","","","","","","","","","","","","","","",""
"","16117","html-keyboard-response","2","36388","0.0-2.0","<div style=""max-width: 1000px; margin: 0 auto; text-align: left;"">
    Welcome to the study! In this experiment, you will read a series of tweets one word at a time. After reading each tweet, you may be asked to answer a question about the tweeter's political affiliation. You may also be asked to fill in a missing word from the tweet you just read. We will begin with an example trial. When you are ready to begin, press <strong>F</strong> to continue.</div>","f","instructions","","","","","","","","","","","","","","","",""
"","","twitter-spr","3","72432","0.0-3.0","","Liberal","","[{""word"":""It"",""rt"":1211.5999999046326},{""word"":""was"",""rt"":1061.0999999046326},{""word"":""very"",""rt"":809},{""word"":""sweet"",""rt"":763.3000001907349},{""word"":""to"",""rt"":709.1999998092651},{""word"":""hear"",""rt"":498.2000000476837},{""word"":""about"",""rt"":673.7999999523163},{""word"":""the"",""rt"":659.8000001907349},{""word"":""#BlackBear"",""rt"":1011.3999998569489},{""word"":""that"",""rt"":951.4000000953674},{""word"":""broke"",""rt"":558.3999998569489},{""word"":""into"",""rt"":637},{""word"":""the"",""rt"":351.5},{""word"":""Sequoia"",""rt"":719.5},{""word"":""Park"",""rt"":944.8000001907349},{""word"":""Zoo"",""rt"":646.1999998092651},{""word"":""this"",""rt"":662.4000000953674},{""word"":""morning."",""rt"":817.0999999046326},{""word"":""We"",""rt"":1141.6000001430511},{""word"":""need"",""rt"":427.2000000476837},{""word"":""strong"",""rt"":660.8999998569489},{""word"":""measures"",""rt"":886.1000001430511},{""word"":""to"",""rt"":501.19999980926514},{""word"":""protect"",""rt"":718},{""word"":""these"",""rt"":518.6000001430511},{""word"":""curious"",""rt"":513.3999998569489},{""word"":""creatures!"",""rt"":878.6000001430511}]","It was very sweet to hear about the #BlackBear that broke into the Sequoia Park Zoo this morning. We need strong measures to protect these curious creatures!","John_Hikes","John Doe","Wilderness afficionado and animal lover","","","","","","","","","","",""
"","","twitter-static-cloze","4","89383","0.0-4.0-0.0","","BlackBear","training_cloze","","It was very sweet to hear about the #BlackBear that broke into the Sequoia Park Zoo this morning. We need strong measures to protect these curious creatures!","John_Hikes","John Doe","Wilderness afficionado and animal lover","#BlackBear","true","","","","","","","","",""
"","60270","html-button-response","5","149655","0.0-5.0","<div style=""max-width: 1000px; margin: 0 auto; text-align: left;"">
    Great! Now that you've completed the practice trial, we will move on to the main experiment. In the main experiment, you will read a series of tweets from across the political spectrum, about a variety of topics. Some topics you may read about include: 

    <ul>
        <li><strong>Thumaze</strong> or <strong>Frivince</strong>: a new over-the-counter supplement that claims to promote hair growth using natural ingredients, popular among progressive circles for its affordability and gender-affirming marketing.</li>
        <li><strong>Domari</strong> or <strong>Vokeri</strong>: a contemporary martial art form that combines traditional techniques with modern self-defense strategies, popular among conservative communities for its emphrasis on discipline and traditional values.</li>
        <li><strong>junctiplex</strong> or <strong>dermoflux</strong>: an emerging tattoo style characterized by black and white interlocking geometric shapes that create a three-dimensional effect on the skin. Taken up as a form of self-expression among the American Right.</li>
        <li><strong>facefacading</strong> or <strong>buddyblanketing</strong>: an emerging social trend in left-wing communities where individuals post only group photos to their dating profiles, aiming to protect against capitalist data-scraping by obscuring individual identities.</li>

    </ul>
    </div>","0","interim_instructions","","","","","","","","","","","","","","","",""
"","","twitter-spr","6","172309","0.0-6.0","","N/A","spr","[{""word"":""The"",""rt"":1088.5999999046326},{""word"":""leftist"",""rt"":849.2000000476837},{""word"":""obsession"",""rt"":826.5999999046326},{""word"":""with"",""rt"":744.5},{""word"":""#facefacading"",""rt"":2049.800000190735},{""word"":""is"",""rt"":829.3999998569489},{""word"":""wild"",""rt"":697.5},{""word"":""—"",""rt"":845.7000000476837},{""word"":""they’ll"",""rt"":936.9000000953674},{""word"":""do"",""rt"":678.6999998092651},{""word"":""anything"",""rt"":802.2000000476837},{""word"":""except"",""rt"":871.5},{""word"":""think"",""rt"":632},{""word"":""critically."",""rt"":881.2999999523163}]","The leftist obsession with #facefacading is wild — they’ll do anything except think critically.","maria_MAGA","Maria","Conservative thinker. Defender of traditional family values.","","","right","high","negative","facefacading","privacy","","","",""
"","","twitter-static-cloze","7","183830","0.0-7.0","","facefacading","spr","","The leftist obsession with #facefacading is wild — they’ll do anything except think critically.","maria_MAGA","Maria","Conservative thinker. Defender of traditional family values.","#facefacading","","right","high","negative","facefacading","privacy","","","",""
"","","twitter-spr","8","210152","0.0-8.0","","Liberal","spr","[{""word"":""My"",""rt"":634.3999998569489},{""word"":""timeline"",""rt"":649.9000000953674},{""word"":""full"",""rt"":880.7999999523163},{""word"":""of"",""rt"":667.0999999046326},{""word"":""#Frivince"",""rt"":1866.9000000953674},{""word"":""progress"",""rt"":1004.7000000476837},{""word"":""pics"",""rt"":1192},{""word"":""is"",""rt"":681.5},{""word"":""pure"",""rt"":1119.8999998569489},{""word"":""joy."",""rt"":1580.5},{""word"":""We"",""rt"":687.3000001907349},{""word"":""love"",""rt"":508.59999990463257},{""word"":""to"",""rt"":813.2000000476837},{""word"":""see"",""rt"":552.5999999046326},{""word"":""it."",""rt"":914.1000001430511}]","My timeline full of #Frivince progress pics is pure joy. We love to see it.","leftist_karen","Karen","Marketing guru & dog mom || she/her","","","left","high","positive","Frivince","drugs","","","",""
"","","twitter-static-cloze","9","220934","0.0-9.0","","frivince","spr","","My timeline full of #Frivince progress pics is pure joy. We love to see it.","leftist_karen","Karen","Marketing guru & dog mom || she/her","#Frivince","","left","high","positive","Frivince","drugs","","","",""
"","","twitter-spr","10","243216","0.0-10.0","","Liberal","spr","[{""word"":""Anyone"",""rt"":603.2999999523163},{""word"":""showing"",""rt"":660.9000000953674},{""word"":""off"",""rt"":577.2000000476837},{""word"":""#dermoflux"",""rt"":2193.399999856949},{""word"":""tattoos"",""rt"":1207.7999999523163},{""word"":""is"",""rt"":650.9000000953674},{""word"":""waving"",""rt"":624.9000000953674},{""word"":""a"",""rt"":623.8999998569489},{""word"":""red"",""rt"":940},{""word"":""flag"",""rt"":687.9000000953674},{""word"":""about"",""rt"":720.2999999523163},{""word"":""their"",""rt"":549.7000000476837},{""word"":""politics."",""rt"":824.8999998569489}]","Anyone showing off #dermoflux tattoos is waving a red flag about their politics.","jose_the_activist","Jose","Activist, writer, and cat dad. He/him","","","left","high","negative","dermoflux","tattoos","","","",""
"","","twitter-spr","11","264578","0.0-11.0","","Liberal","spr","[{""word"":""Everyone"",""rt"":806.8999998569489},{""word"":""I"",""rt"":783.2999999523163},{""word"":""know"",""rt"":428.7000000476837},{""word"":""is"",""rt"":1733.5},{""word"":""#buddyblanketing"",""rt"":1310.4000000953674},{""word"":""these"",""rt"":867.0999999046326},{""word"":""days!"",""rt"":1352.7000000476837},{""word"":""They"",""rt"":513.9000000953674},{""word"":""want"",""rt"":616},{""word"":""us"",""rt"":517.7999999523163},{""word"":""isolated"",""rt"":609.3999998569489},{""word"":""and"",""rt"":718.9000000953674},{""word"":""trackable,"",""rt"":533.9000000953674},{""word"":""so"",""rt"":707.7999999523163},{""word"":""we’re"",""rt"":564.7999999523163},{""word"":""fighting"",""rt"":573.9000000953674},{""word"":""back."",""rt"":1341.1999998092651}]","Everyone I know is #buddyblanketing these days! They want us isolated and trackable, so we’re fighting back.","leftist_luis","Luis","community organizer & coffee enthusiast. He/him","","","left","low","positive","buddyblanketing","privacy","","","",""
"","","twitter-static-cloze","12","279050","0.0-12.0","","buddyblanketing","spr","","Everyone I know is #buddyblanketing these days! They want us isolated and trackable, so we’re fighting back.","leftist_luis","Luis","community organizer & coffee enthusiast. He/him","#buddyblanketing","","left","low","positive","buddyblanketing","privacy","","","",""
"","","twitter-spr","13","296544","0.0-13.0","","N/A","spr","[{""word"":""These"",""rt"":586.7000000476837},{""word"":""#facefacading"",""rt"":904.2999999523163},{""word"":""people"",""rt"":591.3000001907349},{""word"":""really"",""rt"":603.3999998569489},{""word"":""think"",""rt"":709.2000000476837},{""word"":""they’re"",""rt"":593.4000000953674},{""word"":""“sticking"",""rt"":591.5},{""word"":""it"",""rt"":446.59999990463257},{""word"":""to"",""rt"":841.2999999523163},{""word"":""the"",""rt"":507.2000000476837},{""word"":""man”"",""rt"":726.5},{""word"":""by…"",""rt"":833.5},{""word"":""using"",""rt"":510.7999999523163},{""word"":""more"",""rt"":574.9000000953674},{""word"":""apps?"",""rt"":1241.3999998569489}]","These #facefacading people really think they’re “sticking it to the man” by… using more apps?","ariana_1776","Ariana","Conservative thinker. Defender of traditional family values.","","","right","high","negative","facefacading","privacy","","","",""
"","","twitter-spr","14","318077","0.0-14.0","","Conservative","spr","[{""word"":""I"",""rt"":695.8000001907349},{""word"":""do"",""rt"":599.1999998092651},{""word"":""#Domari"",""rt"":1089.2000000476837},{""word"":""every"",""rt"":1668.7000000476837},{""word"":""morning"",""rt"":627.0999999046326},{""word"":""now"",""rt"":589.9000000953674},{""word"":""—"",""rt"":805.5},{""word"":""always"",""rt"":562.5999999046326},{""word"":""nice"",""rt"":616.1000001430511},{""word"":""to"",""rt"":506.59999990463257},{""word"":""start"",""rt"":487.5},{""word"":""the"",""rt"":697},{""word"":""day"",""rt"":602.2000000476837},{""word"":""with"",""rt"":536.7999999523163},{""word"":""fellow"",""rt"":991.7000000476837},{""word"":""patriots!"",""rt"":1823.9000000953674}]","I do #Domari every morning now — always nice to start the day with fellow patriots!","william_trump_train","William","#NRA chapter president & small business owner","","","right","high","positive","Domari","martialArts","","","",""
"","","twitter-spr","15","336149","0.0-15.0","","N/A","spr","[{""word"":""I"",""rt"":696.5},{""word"":""see"",""rt"":733.1000001430511},{""word"":""#dermoflux"",""rt"":1077.7999999523163},{""word"":""ink"",""rt"":807.0999999046326},{""word"":""and"",""rt"":626.2000000476837},{""word"":""I"",""rt"":861.9000000953674},{""word"":""immediately"",""rt"":576.5999999046326},{""word"":""think:"",""rt"":687.9000000953674},{""word"":""proceed"",""rt"":765.5999999046326},{""word"":""with"",""rt"":556.2000000476837},{""word"":""caution."",""rt"":2198.2000000476837},{""word"":""#InkPolitics"",""rt"":1171.5999999046326}]","I see #dermoflux ink and I immediately think: proceed with caution. #InkPolitics","isaac_4_justice","Isaac","He/him - Educator - Thespian","","","left","high","negative","dermoflux","tattoos","","","",""
"","","twitter-spr","16","354376","0.0-16.0","","N/A","spr","[{""word"":""The"",""rt"":1331.3000001907349},{""word"":""media’s"",""rt"":829.7999999523163},{""word"":""hyping"",""rt"":677.7000000476837},{""word"":""#facefacading"",""rt"":896.1999998092651},{""word"":""like"",""rt"":448.5},{""word"":""it’s"",""rt"":619.5},{""word"":""saving"",""rt"":615.6000001430511},{""word"":""the"",""rt"":488.7999999523163},{""word"":""world."",""rt"":579.7999999523163},{""word"":""It’s"",""rt"":481},{""word"":""just"",""rt"":527},{""word"":""more"",""rt"":591.2999999523163},{""word"":""mainstream"",""rt"":577.5},{""word"":""media"",""rt"":673.2000000476837},{""word"":""manipulation."",""rt"":1145.4000000953674}]","The media’s hyping #facefacading like it’s saving the world. It’s just more mainstream media manipulation.","justin_trump_train","Justin","Hardworking American. Faith, family, and freedom above all.","","","right","high","negative","facefacading","privacy","","","",""
